punk_id,unit_in_eth,unit_in_usd,block_time,tx_hash,seller,buyer
2787.0,21.0,37020.9,2021/07/20 08:30:52,237e42397fb156f9d934f150d0d3d64f3c8f1b64e5a41c3c882fa684e90e9aea,a5c80be2c4d2dca26c3cba2cd9d4a3c4cf3212ea,e2cea50ba5a302a691b93692e74786d6484db295
2788.0,0.135,15.33195,2018/11/26 13:39:46,c4c696a9416ce56511fff2a72bff6055bdc46a413b62006ece44bff27e7ace16,53ede7cae3eb6a7d11429fe589c0278c9acbe21a,4ca9779b51fdebc29095a1151bd602bf8a303cc3
2788.0,5.8,7979.872,2021/01/30 23:14:29,06682ec285ead373929a52b836d455975a20b69c88207bdb519fa556d3b6f50b,c0549087333b7972088f3aef2b07eacbe0834b44,c54ce8aea86260166c243b8ce7f565ff16e16852
2789.0,0.211740178513258,69.6985145612092,2017/06/25 05:09:53,8fe9be933814a3e3421d30eb0dfc877568ca9a72523529a89024b56260aeca71,0bf913bedf5c6aca673db3b697a4e543550ceb4d,ff84140cedeee480b804d211b48a2a6d68ba5941
2789.0,5.0,2044.35,2020/10/25 09:23:17,7ce5595188ee89f9f141d3a76446bfe60db08b00b768b9868ff4485e89e68f33,f288208d88ad8174eb6b4b53b80ff5df91df2c76,26439aeb008d63b6686798b5f08a84c7abefbd80
2790.0,6.0,6622.2,2021/01/13 19:34:55,b97897a255c669732eccb0a6a05f6b8bd33cc65205a7f85feaa4b2aa03f55046,48db199821bbd5be47c29bb242e3cdf1ef099d7e,d3e2e76e4ab0322614fe7aaa3be0b04bed83d0d0
2790.0,69.27,231544.6728,2021/08/23 13:59:05,d269fddc70e189100cdedfee546b52ba7743ee1548efdcbb1d7af977461f54db,5163588239afc34a1e6255fe250437cf917e32ab,0dd66c6ddcb43606ea6a5a45f4c93032117719a2
2795.0,0.2,63.558,2017/11/14 01:19:57,6b204402bf8f52874216f811d953ad5c62194800abf01ca342e669a8419bebe6,53ede7cae3eb6a7d11429fe589c0278c9acbe21a,b11d6a1ad3d9ae2800ceb55fbbc4ee2273b94cd8
2795.0,88.9,279880.314,2021/08/09 16:31:56,5aac9ca1d7fa40ec5dc8b9fc51679c6f6212c7ff7d4eb4c97c7d3745d830f9e6,ee3766e4f996dc0e0f8c929954eaafef3441de87,c24f574d6853f6f6a31c19d468a8c1b3f31c0e54
2801.0,0.2,62.212,2017/06/29 20:12:03,b134d8052104952862bcad54588c17f01444479a5832095f0792edabc4824c60,0f4023208058ecffcb22a7409df11f6d6013fe8a,00bd3a6660309fb9e0129b9b777a9ccb9c2869dc
2801.0,0.35,93.17,2017/07/05 09:48:34,384286b164b56a95c0e4e6f1ec0c0023d654303e37bfd574e831f01b4375bf36,00bd3a6660309fb9e0129b9b777a9ccb9c2869dc,7174039818a41e1ae40fdcfa3e293b0f41592af2
2805.0,19.0,32649.41,2021/03/28 09:28:45,76622d278b46ee2e7acde4bd789e7f44bc1f5819f65747fd5976ac45ab54e160,a3cb30128532f43fe1c8a9f4c19422aa631307a9,edc779c638854f6369171b9ef3ee6d1574d848cd
2805.0,91.019,287212.27488,2021/08/27 12:54:54,18cbbd20db2d31c9f4fb4b0ad8f11dd6dedf73d701548695ae1798b02a02b0ce,469bbafeb93480ee4c2cbff806bc504188335499,f605c6c3caa1606afad60cfef1d37f76721640d7
2806.0,25.0,69427.75,2021/04/29 15:14:22,0ef06bdd776a93a139beecbdb3067f92d660212d4d9dfb40fa0f844396536974,19f23312627e560ea0199345782528686f1f3968,ae21e352679268dad741c2467b8c8b9f3e13fd67
2806.0,133.69,415833.3867,2021/09/27 10:24:13,cbe963121d90ebe4becc35bfdae8066685a9a6e4c2cdcbb03eba5e192e9af605,7f3aff2681ae4c82dc9c755ac9fed7b3429c047e,2423b65c54bcf69633752c388185c431da74dbba
2808.0,0.3,68.034,2017/07/20 13:24:58,02265fc75e57dd4710ff105f320b33247ebfc1a3a660eac3eb197f55bdb77db9,bc081c23b3b8c6cf1464e98eb108c13c6f8cba1c,d8e80673419acfbf15bf8eb0239cda90f232051f
2808.0,0.18,56.6424,2017/08/12 19:26:51,62ffdd0d9eb9185f35d433af899e9edc322dabe31827e861283aae1d0750799e,d8e80673419acfbf15bf8eb0239cda90f232051f,58164b2d74c45f06cde451fc307092d55ebe5730
2816.0,24.99,45351.852,2021/03/20 00:23:16,2631eb96176beca12f49b7988ab228d7072789e88bb9e4a47da282719410c283,6f4a2d3a4f47f9c647d86c929755593911ee91ec,63a9dbce75413036b2b778e670aabd4493aaf9f3
2816.0,26.9,58226.395,2021/07/12 03:26:43,ebc8366993bb246905a6f6340d5841b72bf440a3fdc56628b9040c75403079aa,63a9dbce75413036b2b778e670aabd4493aaf9f3,677d38a181084373deb4ea4c16bfb39f59c6d72b
2817.0,6.0,2257.26,2020/09/15 01:43:42,6ac594d16c710894374da19997635ac1ad294342194841f60398035e2fe007f4,8321795bdace7428d4fadfa30c2ee8e727e491e5,219688c6156edea2e2ca7e2036c1c5b7f6451169
2817.0,16.0,39770.56,2021/06/11 05:04:52,dffb51693d007296d14f74cd1f7041a99e87ad62b1610f5f0c24997e483b2c1b,cb8172da4bf02e759f8c98acda2fa01b83bf1057,fce761b176cf360354c92b0efa89cde18cc00c7d
2819.0,1.0,161.71,2020/01/16 06:22:32,20b3e8311cc5c8f3ca2cc2cb3e510bd19ad2ee80851be5b5703a1d4be058b2da,54107553606509adf188b012b4c890e10937d309,7d438bf6567673867480b7923669bf349e6c8c12
2819.0,23.0,44369.76,2021/02/21 21:25:00,a89d5427b1caa99bda33ab9f1dde2766a67646da983be720ac0bcf0d4cdf957d,491be76b1b212ecd63ec80fcb315b4b6c397674f,050a3bf4cc6898bddb35824a5a130a8c16f05000
2820.0,65.0,159990.35,2021/07/31 04:01:54,87da23a0a4ed2cce3deee2f3e9b3cdae275554e1d09cde9085acc05c5e6f858a,407f0caf24df420ee7880f82be76efee2720ceef,0e9aed5c7721c642a032812c2c4816f7d6cb87d7
2820.0,119.99,313254.2933,2021/08/05 10:09:20,3684e04706e9b01a0d65996c7d74ffd57bc2faf2a156757b32b541406c0ccbb4,0e9aed5c7721c642a032812c2c4816f7d6cb87d7,4b4c13434aac5e99645a4d9e59fe497b3318f50f
2824.0,6.25,2206.125,2020/10/04 19:44:15,8c220c0f866d999d7b23b909fb43b0d2ce8999e86cb2e3962581495466017a20,a3cb30128532f43fe1c8a9f4c19422aa631307a9,135bd1f2d83f453c0d70869a2917e0cffe367d42
2824.0,146.88,476593.2864,2021/08/28 15:53:43,5d2fd026dd7a60ce2cdb08142fa5040890fe161bb999f49f0fc0e1ffa67ea44d,850cae094ce34c564327818631287a75d3cee6ca,362b638b43f767350ac0a01b67baad825c108f3d
2825.0,0.3,67.677,2017/07/20 22:38:27,25017e615b76470843e99e64ec9b2c9a50877c93dcd707379c81edb1d96b40ae,bc081c23b3b8c6cf1464e98eb108c13c6f8cba1c,5b098b00621eda6a96b7a476220661ad265f083f
2825.0,110.0,332282.5,2021/09/21 07:05:54,b5ba94fde7dd4bb6944968aa0d4dd95967a1aea8a3c60413eb49684fcf4ff326,ba764fc3aa1d03967edf9e6414b1796fdc089d5d,038f720e109994eb36501def5f13a97e4775f225
2826.0,6.5,2421.055,2020/10/11 06:34:40,103525abc95bd56fd5a6ab2400a610cf1f60ec99f877eac74150a12962603cf3,a3cb30128532f43fe1c8a9f4c19422aa631307a9,257e2b4a1110f9cf09a69be7fae201c59728575f
2826.0,3.75,2195.925,2020/12/14 18:57:10,ee96f4886adb40167b1dd156eb9d1de04d753bac820abb47acef3884b55e0063,e614065a4ac6d478f141db4595325b537ffa2ea5,df4c62f992ab29c3649db1fe65425c055b5c3913
2829.0,101.0,475974.62,2021/11/10 06:47:49,00e84a42b2f7537e4af49e7a36e82fa05fa6242c4b3023df50ad6369bd888cce,062c5432107e3b9ad924512209a7468b5c200fcd,9047cbdd3d04b331c48b0c8d094a4e13a0ab8b8b
2829.0,120.0,567534.0,2021/11/10 12:00:24,c503d2aa2e9701223f88951ceb7902727ea021ea506130846f8c5786480f60e9,9047cbdd3d04b331c48b0c8d094a4e13a0ab8b8b,61fef96e49f352fbac4645b0f5aefc0f40d80695
2831.0,8.0,3026.64,2020/10/13 18:15:35,11a724f52ce9325e3af3020e50402dc0162b8bba8ce5ae7ad675675e0082804d,a3cb30128532f43fe1c8a9f4c19422aa631307a9,257e2b4a1110f9cf09a69be7fae201c59728575f
2831.0,7.0,2670.99,2020/10/21 06:42:39,d0c15d925830df11df5219c2a7deb512c8fea952e417543e4856abd36e853f9c,257e2b4a1110f9cf09a69be7fae201c59728575f,a7eba7fda7e463c5509519edf03137c57f3ebe73
2832.0,0.15,29.9025,2018/11/03 10:47:07,18b35b5bf0305ad96e3d59baaba8cdb23ececb6f45ca25e6edbfbf5feaba6048,53ede7cae3eb6a7d11429fe589c0278c9acbe21a,fbe1c0bc53d03802fd8569ae32dcc2f115229517
2832.0,142.69,454078.1063,2021/08/29 15:10:39,db8b1678a77da0b7cbe3c69a3abc5ee652e8602ac9f411a692462ce088575246,d7047cde339f2cfe539c943ec7ae618ae2510d29,155a922d61ca22c29c049ac0e339cd923dcc9a2c
2833.0,20.0,38525.6,2021/02/19 00:58:13,54246a55396008a9a92b7149ab8e1d7ab75ce39454e63e64bc81899c6b05a09c,c272ed09c636edb6e858fa8702c182406185f1af,78f0269f5b1ca914c8c58993f41181f89e212b27
2833.0,69.8,177098.654,2021/08/02 00:45:14,c1546ac4905786315cd85edab9d554bd241005a54c2f1e99097101d9ad066c33,db4df088e85e5d66d2d2ab451d5ead618c124305,b113a94717a859625b1cbc34870004895543498b
2834.0,0.11,58.8005,2017/12/12 07:51:45,3e8017b4f2cd6821b5402e74f4e74d582bc873eb0fc95ccdc434d60b25518a4e,53ede7cae3eb6a7d11429fe589c0278c9acbe21a,7f6ca7e7e3383db380b96badcf006a8cd8e7b120
2834.0,143.9,468341.257,2021/10/01 12:26:16,1d3fe19aaacb932f3e8ed9957cdbd678740d029f942ed9642c602e842e1e6d70,c7671428f2e509a14d90add5596809e2723a3651,dd203b414914ab7531130ed81443458262c9b7a6
2835.0,19.0,39619.18,2021/04/09 02:46:23,4c5ea037ca04800be6aca37bb4426ecbfa9cc82769cf3485d4a876d2ef51b641,94de7e2c73529ebf3206aa3459e699fbcdfcd49b,b4a8bf692110a7f66a8bb8071024ec148cca80f0
2835.0,25.99,57997.7246,2021/06/29 14:38:10,0d203492a0ea18f9053ce3c3b5225d70edd37c359bafd0d1c5e2b41340ed365a,0e9aed5c7721c642a032812c2c4816f7d6cb87d7,477c940b62ca0d375cb8ea0112526fcfec3c0ab7
2845.0,0.27,54.9639,2017/07/26 23:09:47,c2f9f8c624d727b722c1b1cb5aad526039cd3253face226600407ba5de34d406,595bd0b6b3d996a67118ad642d0d045bb21d5693,00bd3a6660309fb9e0129b9b777a9ccb9c2869dc
2845.0,25.0,54253.75,2021/04/10 07:23:34,632020c71be06731be6de18f9a70b17aa41b2718417a5fb5a1717d11d63bb475,ddfdcb21c935e8432a559cf689c83695b27a4177,ca63cd425d0e78ffe05a84c330bfee691242113d
2848.0,0.135,14.5368,2018/12/03 18:34:18,6afa69d477f7bde7dba940e03f453348194e0026f0de3e789f2b61d1ea4ffdee,53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1424d290d3550c6ebab94c42ab415c20eed8a4e1
2848.0,72.0,293942.88,2021/12/26 18:58:55,c2e41aef4ec41d84f030498bdc6d8effa0b86894a9755b021c94efd58093b1d8,94de7e2c73529ebf3206aa3459e699fbcdfcd49b,cea0029dda10e82cdad1299697b23f35e944e91c
2850.0,0.4,64.904,2019/05/06 02:37:26,6edac19c12c3e21202385c02f14b4f4116f27a3a6d51d78231a30506e61e5ac0,470e9bd486ebf96ddf6b38de58f21b0872f85776,7d438bf6567673867480b7923669bf349e6c8c12
2850.0,46.99,130915.0798,2021/08/06 03:17:00,34d4944fccdc0cca65413ab68ad01d36621bdcf4be41c8e6d53034faa15018de,023ef73d4c6de80dd3e52b8aae579b8f0e5cbeb4,231d688aa706ddecb8300f85bee23bf5a9202fef
2852.0,30.0,54506.4,2021/03/12 03:30:53,a29953f61c78c2c3c6822bc668ae8c71c720ca6f876554cfe50ff2ce6205be82,577ebc5de943e35cdf9ecb5bbe1f7d7cb6c7c647,62bdc64a14405e797f86796ea3c2476209ee0bf9
2852.0,32.0,56491.84,2021/03/12 22:33:26,25162a8004a9d0f4b9ec73e257853b4833744133f1d769e79126a945a739ea93,62bdc64a14405e797f86796ea3c2476209ee0bf9,c24f574d6853f6f6a31c19d468a8c1b3f31c0e54
2853.0,0.13,107.0277,2017/12/21 02:06:49,f65f7512970a9feed740d0d869fea88051148a17283bf63bb52c2cec9c3b71f7,53ede7cae3eb6a7d11429fe589c0278c9acbe21a,3f17244f636f12e4324717ba47848be81d6bcb35
2853.0,124.95,487804.8,2021/09/07 01:32:40,aeed07ac036328c2152d3ffd8b12958655299fd5c8f94752f74297983bafbbe8,1919db36ca2fa2e15f9000fd9cdc2edcf863e685,ee2b7fa69219c30da4696ecbac1d384b81c801da
2855.0,0.6,134.118,2020/02/29 22:26:35,ca80d4db892ca3c42a87f970362c77ecf42ac0375a9a1c86ca6cbfb83372041b,53ede7cae3eb6a7d11429fe589c0278c9acbe21a,89447f2ca722481d1399ae08b4d7e9471883f6c8
2855.0,21.4,40848.32,2021/02/22 01:17:51,932818c81cc0b3734d391eac5cdf6a65705ff349caa906fda1026f7635fd50d8,bed058a4bcc06338bdd214f150d25ff3686e98bc,8e3934250212bdfa0ea88ec6fcd9a42d26bad78b
2856.0,0.1,135.198,2018/01/15 02:58:23,7b9ef81d746f35d452306ff7646b1cbf40c38e4c9dd033d71f061e7febe96968,8234be55f64ea91960b78357906cf5bebce81f3d,4f596fdcf320934380c00a8e40d697c1c30ec215
2856.0,27.0,51706.62,2021/02/22 02:00:11,1a8397820925c5deb90241a06de2810a7fa9727434cd2e9769dbb6406bdcb342,f297112887c4b8b92c93d208fd6a6345cfe95102,73ee1624826495fdca90e6dd1a6e262a598b5a1a
2860.0,0.255,22.68225,2018/12/08 13:19:54,34fd87babf286a56ebcdc77fff4e61ec39acf3ec8726a5c9ecc96b25c891c698,53ede7cae3eb6a7d11429fe589c0278c9acbe21a,303052148a78a692d7aa89bad454f3e91785488d
2860.0,92.0,347747.12,2021/09/02 17:05:10,85199e6249b3f38259e4644f262c1d36160a41f2a5080f471a7de307448b7a68,ff6d071e814ce9bb571bd3fbc281afc1c4475411,80845058350b8c3df5c3015d8a717d64b3bf9267
2862.0,0.3,45.252,2019/01/07 23:08:51,cb08f53794816ab335a27d2dda5c98bc4a7a17bebefdfdb23eda4616764ce101,53ede7cae3eb6a7d11429fe589c0278c9acbe21a,87e225ee673dedb378ee378d758b941dbd79b6af
2862.0,24.5,44168.11,2021/02/22 21:54:14,a0d6743be01d2ef0e68e3e99e3f789cfa99a4bc9991e778e10e6dd354d3fdd79,dbc416d8a787cbcee7fe1bd76b68b6adc61d7ae8,6b1297f88c025b5ba8530b34c8470915e7227afc
2863.0,0.4,108.908,2019/06/20 23:46:03,a619042b763b4ae13e94387999d0c4e45874d57cf5f21c258af661a865cc5cbc,00d7c902fbbcd3c9db2da80a439c94486c50eb81,d387a6e4e84a6c86bd90c158c6028a58cc8ac459
2863.0,96.9,407585.625,2021/11/18 09:33:51,f92bd166f2320b56e50c3991db31df50039fcbcaf2282f4e36df26644777213e,63a9dbce75413036b2b778e670aabd4493aaf9f3,68634371b197ecc675d0c99462d53c83aff6d15b
2864.0,15.0,27612.45,2021/02/17 23:44:57,70ae33122068a879bb62863b4e752b2533046564fa5382f84f61aceaae76c6ce,c24f574d6853f6f6a31c19d468a8c1b3f31c0e54,5654967dc2c3f207b68bbd8003bc27a0a4106b56
2864.0,16.0,41967.68,2021/05/24 22:16:54,f1384e6d91052c23f168b507d80b85d6d4388390f8644db3cbe7cea9c8eb663f,b52235dc0751ce6e171c51fbf459fd6637c6ccc8,9dd78c90b154aca6d9c1b6b0bf4cfdf6088a19e5
2867.0,0.35,96.201,2017/07/04 20:45:44,97a5aed3816e73729694e93b2e3016702b3601bf5883eee9ba78cd83f19a4151,682c303ce4c38c275cf23b38656340d6ba322832,a0a59ca1ee70155da46bb8913d6d87c28dd4a7a3
2867.0,0.5,122.025,2018/09/21 21:23:05,838739170687129e1652bc33e9f63789a2f0b3cb7a70f30b7836733c6d6b21ba,f5099e196469257c0d457e896a648d5f616af034,55afb7fee3406a8d9cbda878b5415eb1af0d732f
2870.0,19.49,48110.6752,2021/04/15 19:38:30,3831757a0ab590a074417d24615609e6498f2d169ba1134143d6aa94dcaa3286,62bdc64a14405e797f86796ea3c2476209ee0bf9,ae48f64abeaa92618b8180c0fd33caebfed42f2b
2870.0,21.0,73124.1,2021/05/04 12:48:26,d7d40a3035bee404e4b70114f4c10d3a6a0359a16ddc58b5c4e522b91d6b2eb1,6ef2376fa6e12dabb3a3ed0fb44e4ff29847af68,59d2bcc2761029b058c812a32b7bf05f26078ee4
2871.0,25.0,59211.75,2021/07/30 19:51:39,cd0ae7921e24d00b16c6dc563ec276acdafba95ceb273ff0cae28c104ae0b42a,c272ed09c636edb6e858fa8702c182406185f1af,1b6284b63ad8e0b0e254500869896153a2260d1c
2871.0,50.0,152379.5,2021/08/19 01:48:19,8044c0e371262e1390edd0df189fd8627b0b413dd6662ee7b9b6204340f3bf62,1b6284b63ad8e0b0e254500869896153a2260d1c,bb67d2ab6251a6bd5276759cb431088c5487a3b2
2872.0,0.4,108.908,2019/06/20 23:48:01,3e400ca2ee55ad7c010186753073e8129d0ed42f3389992bf76be6085e97232f,00d7c902fbbcd3c9db2da80a439c94486c50eb81,d387a6e4e84a6c86bd90c158c6028a58cc8ac459
2872.0,0.55,91.597,2019/09/27 13:19:02,585110955334ebb14747498257324914e4343884912b4e789894298d6bb78e0d,d387a6e4e84a6c86bd90c158c6028a58cc8ac459,a9c2066be0c0bbccdd84cd7a689277a64624ea61
2873.0,0.4,108.992,2019/06/20 23:50:40,f9577d827c648ea6742ed8bab1f664087b058613e58769b3d8c89948d28f5804,00d7c902fbbcd3c9db2da80a439c94486c50eb81,d387a6e4e84a6c86bd90c158c6028a58cc8ac459
2873.0,123.0,376800.66,2021/08/07 10:55:06,f2de621b2101fc10c6bc5a24dbb55c1d7045091d66cdf15f32d91c4fdb4bb6d4,422fac9209d91c24b3115bf7fb0ef7a3a7efbd7d,5384b8987a3ca70d1f59797413162268ffe22718
2875.0,0.42,68.1492,2019/05/06 02:38:27,10275fdef14b097c3eaa82494b35d5b69ef79cb4c7713b4883f335b08a233685,53ede7cae3eb6a7d11429fe589c0278c9acbe21a,7d438bf6567673867480b7923669bf349e6c8c12
2875.0,5.94,2118.6198,2020/09/30 03:16:30,f14449298e7b6a8890f408a20563adf846667daaa03dfe06a5345570622d2281,ca4a5ba3650b6eecb99e33f81659036c5f7794e7,e5e771eabbe21158a922c914256ceb41203379d2
2876.0,1.2,247.56,2020/05/23 12:30:21,07e3d92a3a4fbebd189805c280bd2cb5c9c763ca85b2c997dfe7125d3c34e224,53ede7cae3eb6a7d11429fe589c0278c9acbe21a,27c79a01878962ce0b6126af6e184c06d36c8f37
2876.0,106.25,398291.9375,2021/10/17 21:46:35,2845416a15c4c82ee7cc59537bec0d914082fd2ae9364426da3f8fab6df15726,91338ccfb8c0adb7756034a82008531d7713009d,bd1ebaa3b200a5230c7db943ec2cdf10ee7962d1
2877.0,0.43,97.3047,2017/08/03 14:32:18,95a6a88407b0ced5da0019fa42a57a8207dd00e83100f2a3630fd54cdd70dd82,53ede7cae3eb6a7d11429fe589c0278c9acbe21a,cd8eddd0a27047d53d65f23d483a8a169d54526b
2877.0,3.0,1123.86,2020/09/15 04:53:53,efa7cb7510792f79d80372944ffc55b9b248001bf1a433175ca4c7d696e75996,cd8eddd0a27047d53d65f23d483a8a169d54526b,6f0e052d42fa22a865f4547ab953e3c8f22c98c4
2878.0,18.0,33320.88,2021/03/31 16:02:19,43a5aa4667b620146f683167263272e3ef98a88d1e28095a1d6f3033f73329a1,a3cb30128532f43fe1c8a9f4c19422aa631307a9,ee8eeec3e7a5ad82827480a9e00d01b1ec0a9f3b
2878.0,24.25,66989.4125,2021/04/29 16:30:51,d09192306f488d112ac0e017c688452ade97802b3868e0bda1879e48ee37561e,97db27c92bc776079f57bf26533111abc81af7ca,344edae9362e1ed818e869d458faeab7c32235db
2879.0,4.0,1398.64,2020/09/24 22:37:46,29b9f836c102b4f35bf8f1f5e09e2d242c225b861c0c60e102a02e6709353cd0,23170777466de6046ff42bd5abcf525077e3ce27,052564eb0fd8b340803df55def89c25c432f43f4
2879.0,25.0,54473.5,2021/04/19 17:35:52,940dfdfeb6817fc15a76f08db44c8ff0bb82ea93307cc150ed6456127672a04a,052564eb0fd8b340803df55def89c25c432f43f4,6840a01ebdfc2ecd4b74e8224d341a6dacf3d97c
2880.0,24.0,37475.76,2021/02/23 23:34:21,8a635d4b669188dede8c4faa9fadcc1c10855cd6301fed47efdab5542ec241d4,48db199821bbd5be47c29bb242e3cdf1ef099d7e,78f0269f5b1ca914c8c58993f41181f89e212b27
2880.0,21.99,47387.5704,2021/04/10 13:49:18,7af5e9640bf423137337d24167babb1fc07e9b6c5b64c280bba022fb34b01e7a,2f1cfeb34c9074c70ce40feb47990d96729000e6,4e16227ccf35aef1736e079292d94a0f625e3df8
2881.0,2.981,1019.11447,2020/09/25 10:30:36,f96e4f9bfdad80762a800dd0248443da9b5f6a620538e9c5d5af1a7964660f26,ca4a5ba3650b6eecb99e33f81659036c5f7794e7,28ac9e4eeca87b5310cb64fbe8ff22f498deae07
2881.0,5.5,3494.92,2020/12/26 23:26:53,8ce6842ea42f160256457f5170320b4f379beb731ed520d10518807976145ba1,552f01d67b352aaa38bc675e30ced97f2451df63,6ef2376fa6e12dabb3a3ed0fb44e4ff29847af68
2883.0,0.3,77.043,2017/06/26 21:33:25,06cb1f2db9aa993138e9433cbd77dcf70fd6c6200b86ea45c680b655f4d8efc5,996737253bc72d0196f5d4110d679b0566dc3e84,4dcaf34d9fbc21c222c46bd0fc78b02609b00897
2883.0,99.85,276574.515,2021/08/06 04:03:31,ea88bbe6e4fd8d92fb075ff6e9c883454755f535cb6d8eb81492bb96bafe9cc1,a9d3c451d9472d7a72e1accb99c9c0b470390f64,54be3a794282c030b15e43ae2bb182e14c409c5e
2887.0,10.0,3404.4,2020/10/08 00:41:34,f78862961ca58994c24282e23140d9ea8ff877c0db0031432294e893fc735511,585f98cf291f081405412edafcf471d19003ca9c,c46db2d89327d4c41eb81c43ed5e3dff111f9a8f
2887.0,20.0,34573.2,2021/02/11 04:22:47,f32a55da68afbf34f5d7d342df92bb313f57ca0c2ba705e0cb471f5160bb1db0,5654967dc2c3f207b68bbd8003bc27a0a4106b56,b53349160e38739b37e4bbfcf950ed26e26fcb41
2888.0,0.42,35.9772,2018/12/13 22:16:16,4235941ec71dd43ecc18bbde475aa31db1982127466a03af7ee3de9f726ca89b,53ede7cae3eb6a7d11429fe589c0278c9acbe21a,c352b534e8b987e036a93539fd6897f53488e56a
2888.0,99.9,374739.885,2021/10/19 01:05:26,4573f7c47634d9a6be9fad053289e43964db99c63e4efdc8d100e22ddd34afd8,5485798748221719181499103911646299086586,77a45d5bd81916901474ef1a162b34d8faae1030
2890.0,8.0,2154.72,2017/07/06 18:09:00,2e8587a9e9522a33452ab6167f3b2c611c5b245e497d8329a5e12ab4274c8872,1e32a859d69dde58d03820f8f138c99b688d132f,6611fe71c233e4e7510b2795c242c9a57790b376
2890.0,605.0,759795.3,2021/01/23 19:12:33,b93899378884239ec1ce0a3efde7fb0d52ecfaf3d01863510b9647e3f641d0da,6611fe71c233e4e7510b2795c242c9a57790b376,24c5eba1f94b34efb3226ee3ae06884057752c2a
2892.0,7.0,2457.49,2020/10/05 07:23:31,a0794f62df4e33adb6f8a205dc6592c0d6a58048dc7305484520f6434785ee05,54107553606509adf188b012b4c890e10937d309,cf0e9b4746cfb97bae329fe5f696969f6564566a
2892.0,140.0,358353.8,2021/08/03 02:09:02,95d5639953190a18e28e15ed023e50d8fc5358ae72405867121b8857d118f831,ca37d80abd9799e9060e2fa64b9a9476e5bb097f,b4bb4156e5e6ca5d81041f616c27dffb253b7845
2895.0,69.0,101858.49,2021/03/05 16:10:08,f318d38423c93049e49988e684efa0fc0ba29199e9b5cff783ec57bede542c7d,577ebc5de943e35cdf9ecb5bbe1f7d7cb6c7c647,23b50b9815eedd4e2de9227aa462144b548c34cd
2895.0,141.0,286166.55,2021/07/12 18:19:08,18d8e588c30d5d47e3f8660aad3f0722762e0c94d847ae469b7c56fd58f1c62c,23b50b9815eedd4e2de9227aa462144b548c34cd,f4c20df56ac8809c8672d720412a139607a4bc57
2904.0,25.0,46116.25,2021/02/12 20:41:16,adbb750e8fc1c37b936b98c6e8d7eeaf9d8ff833b9e9f4772f341cce6d018f71,577ebc5de943e35cdf9ecb5bbe1f7d7cb6c7c647,63a9dbce75413036b2b778e670aabd4493aaf9f3
2904.0,33.69,61436.4102,2021/02/14 02:58:47,cb7f22d5d230df7025d5ce95445f2e4296e0d25367aada09fbef75833991007c,63a9dbce75413036b2b778e670aabd4493aaf9f3,f40b3d16ae26262db9b19e0ec80d8a490c40bdcb
2905.0,4.0,2356.76,2020/11/25 17:47:30,9747bf588fc899c07f68554d662d11b89ac745ab054da1f368f439ed2644c520,48db199821bbd5be47c29bb242e3cdf1ef099d7e,01a45f7fbf7453092e49b6db137568f9cfab8ead
2905.0,70.0,304614.8,2021/12/06 22:55:54,225c3a9a81a49136798e14208f0f1cf3f6cb5d97a172b87c9665fefa5c7039df,e1d29d0a39962a9a8d2a297ebe82e166f8b8ec18,604b9f3d6bbc4a58c8e78f884cb847cf18bd92c6
2906.0,8.0,14474.8,2021/02/14 20:40:26,32b75a5814ee5c830e91e08df5f7ff8d395e56e3edd3fe16578a5e90fa05c9d8,ba19ba5233b49794c33f01654e99a60e579e6f29,07c5ea539a54318780655b7a74fc379f3f37c7a6
2906.0,48.0,130470.72,2021/08/04 16:44:31,2dafe23eac7a95c1f73a92a6400f574b3df545da59da4c441b2e972adf184270,222e859cb744eba5dcaf5224f52b69cb1bd72456,c068859612520f94338dfe0932973a6c8a9bb82d
2907.0,0.15,43.299,2017/11/02 18:31:48,1b31a456bbd8a3f7e734c9fc68bc556ead94999bc2278a66cbac022b1f593211,bc081c23b3b8c6cf1464e98eb108c13c6f8cba1c,6f72f2bea4bd4bc91e35e951cc752b2bc94a185c
2907.0,66.88,249317.9392,2022/01/01 15:37:03,aa66b935dc71eac2643749bdbc84791d4265286a8d22b45935a9550a67daa2d4,72014b4eedee216e47786c4ab27cc6344589950d,cddfa13281b357b399a1276d5df4d4e3577134de
2911.0,11.5,20763.825,2021/02/14 00:06:41,f28c4945ef9a65474448fe3cd1966cd7dffb7f8794afd2ad820906fe31ebca60,a3cb30128532f43fe1c8a9f4c19422aa631307a9,1896d857c57d4161bd38ff652ebd5a360cb71e5f
2911.0,150.0,487633.5,2021/08/28 17:28:42,6082af58c60e1ff04486f7f36ec434a2ec78bc4832dca3aa9def71bbd83e5ce2,8f6b1e467fbe74d7dd43d59de0558f693c736798,702a39a9d7d84c6b269efaa024dff4037499bba9
2913.0,0.15,66.018,2017/12/08 09:17:34,d3f474a40148ce6f94fe87d0d705f1056f40b8b093c851f6b5a1ccddf453bd75,bc081c23b3b8c6cf1464e98eb108c13c6f8cba1c,54fc265dee8c68e6ed4ae488a8570a1e7d7c7dcd
