punk_id,txn_num
3758.0,1
3759.0,9
3760.0,3
3761.0,1
3762.0,8
3763.0,2
3765.0,1
3766.0,4
3768.0,4
3769.0,5
3770.0,5
3771.0,8
3774.0,4
3776.0,1
3778.0,1
3779.0,1
3780.0,5
3782.0,4
3783.0,5
3784.0,4
3787.0,3
3788.0,2
3790.0,7
3792.0,1
3793.0,2
3794.0,3
3796.0,4
3797.0,4
3798.0,1
3799.0,5
3800.0,6
3803.0,1
3804.0,4
3805.0,1
3806.0,3
3807.0,3
3812.0,6
3816.0,1
3817.0,4
3818.0,1
3819.0,3
3820.0,1
3821.0,1
3822.0,3
3823.0,3
3824.0,4
3825.0,5
3826.0,4
3827.0,1
3828.0,1
3829.0,2
3830.0,1
3831.0,6
3832.0,3
3833.0,3
3834.0,4
3836.0,6
3838.0,1
3839.0,2
3840.0,1
3841.0,4
3842.0,4
3844.0,3
3845.0,5
3846.0,6
3847.0,1
3851.0,7
3852.0,1
3853.0,7
3854.0,8
3855.0,3
3856.0,13
3858.0,1
3859.0,2
3860.0,3
3864.0,1
3866.0,2
3867.0,1
3868.0,2
3869.0,1
3870.0,1
3871.0,2
3873.0,3
3874.0,3
3875.0,1
3877.0,1
3878.0,7
3879.0,4
3886.0,2
3888.0,1
3889.0,1
3891.0,1
3892.0,1
3893.0,1
3894.0,1
3896.0,1
3897.0,4
3901.0,7
3903.0,1
3904.0,2
3905.0,2
3907.0,6
3909.0,1
3910.0,2
3912.0,1
3913.0,1
3914.0,16
3915.0,5
3917.0,3
3920.0,4
3921.0,5
3922.0,8
3923.0,2
3924.0,5
3926.0,1
3927.0,5
3928.0,1
3929.0,3
3930.0,1
3934.0,1
3936.0,2
3937.0,3
3938.0,4
3940.0,1
3941.0,6
3944.0,4
3945.0,1
3946.0,2
3947.0,1
3949.0,2
3950.0,1
3951.0,2
3952.0,3
3954.0,1
3955.0,1
3956.0,2
3957.0,1
3958.0,3
3959.0,2
3960.0,1
3961.0,1
3964.0,4
3965.0,4
3966.0,2
3967.0,1
3968.0,3
3969.0,3
3970.0,4
3971.0,1
3972.0,1
3975.0,1
3976.0,3
3978.0,3
3980.0,4
3981.0,1
3982.0,2
3985.0,5
3986.0,2
3987.0,1
3988.0,2
3989.0,2
3993.0,1
3994.0,6
3995.0,2
3997.0,2
3999.0,1
4002.0,2
4003.0,4
4005.0,1
4006.0,2
4007.0,2
4008.0,1
4009.0,3
4011.0,3
4012.0,1
4013.0,3
4015.0,1
4016.0,1
4017.0,1
4018.0,4
4019.0,3
4020.0,2
4021.0,2
4022.0,3
4023.0,2
4025.0,2
4026.0,4
4027.0,1
4029.0,5
4031.0,3
4034.0,4
4035.0,8
4038.0,1
4041.0,3
4042.0,2
4044.0,2
4045.0,1
4047.0,1
4050.0,2
4051.0,3
4052.0,1
4053.0,6
4054.0,2
4055.0,3
4057.0,1
4058.0,1
4059.0,2
4063.0,2
4064.0,1
4066.0,3
4068.0,2
4069.0,2
4070.0,1
4071.0,1
4072.0,4
4076.0,2
4077.0,2
4078.0,2
4079.0,3
4082.0,3
4083.0,1
4084.0,1
4085.0,7
4089.0,3
4090.0,2
4091.0,1
4093.0,1
4096.0,2
4101.0,6
4102.0,2
4103.0,2
4104.0,2
4105.0,4
4106.0,2
4108.0,3
4109.0,4
4110.0,3
4111.0,3
4112.0,4
4113.0,3
4114.0,2
4115.0,1
4116.0,3
4117.0,3
4118.0,1
4120.0,3
4122.0,2
4123.0,2
4124.0,6
4125.0,1
4126.0,2
4128.0,1
4129.0,2
4130.0,13
4131.0,2
4132.0,2
4133.0,1
4139.0,1
4140.0,7
4141.0,2
4142.0,2
4143.0,1
4144.0,2
4145.0,5
4146.0,3
4147.0,1
4148.0,6
4149.0,5
4150.0,1
4151.0,3
4152.0,6
4153.0,4
4154.0,1
4155.0,1
4156.0,4
4157.0,2
4158.0,1
4159.0,1
4162.0,4
4163.0,1
4166.0,1
4167.0,3
4168.0,1
4170.0,2
4171.0,4
4172.0,1
4174.0,8
4175.0,6
4176.0,5
4178.0,2
4179.0,1
4180.0,1
4181.0,1
4182.0,1
4185.0,1
4186.0,6
4187.0,5
4188.0,1
4190.0,1
4192.0,1
4194.0,3
4195.0,3
4196.0,2
4197.0,6
4198.0,7
4199.0,1
4202.0,8
4203.0,1
4204.0,4
4205.0,1
4206.0,2
4208.0,6
4209.0,6
4210.0,4
4211.0,1
4214.0,1
4215.0,1
4216.0,3
4217.0,1
4219.0,5
4220.0,1
4221.0,1
4222.0,8
4223.0,5
4224.0,2
4225.0,3
4227.0,7
4228.0,3
4230.0,2
4231.0,3
4233.0,2
4234.0,2
4235.0,2
4236.0,2
4237.0,3
4238.0,6
4239.0,1
4241.0,8
4242.0,2
4243.0,1
4244.0,1
4248.0,4
4249.0,1
4250.0,1
4252.0,3
4253.0,8
4256.0,3
4257.0,2
4259.0,1
4262.0,2
4263.0,5
4264.0,1
4265.0,4
4267.0,1
4270.0,1
4271.0,4
4273.0,5
4274.0,5
4275.0,2
4277.0,1
4278.0,3
4279.0,1
4280.0,1
4282.0,5
4283.0,1
4284.0,1
4285.0,1
4286.0,1
4287.0,1
4289.0,2
4290.0,2
4291.0,1
4292.0,1
4293.0,4
4294.0,1
4295.0,4
4296.0,1
4297.0,1
4298.0,1
4300.0,2
4303.0,6
4305.0,1
4306.0,5
4307.0,1
4310.0,3
4311.0,2
4312.0,8
4313.0,4
4315.0,1
4317.0,1
4318.0,7
4320.0,5
4322.0,1
4324.0,3
4325.0,3
4326.0,3
4327.0,6
4328.0,1
4329.0,6
4330.0,2
4331.0,4
4332.0,1
4333.0,1
4335.0,6
4337.0,1
4338.0,5
4340.0,4
4342.0,1
4343.0,2
4346.0,1
4347.0,2
4348.0,1
4352.0,3
4354.0,1
4355.0,2
4356.0,1
4358.0,1
4359.0,1
4360.0,4
4361.0,3
4362.0,1
4364.0,1
4365.0,1
4366.0,1
4367.0,2
4369.0,1
4370.0,1
4372.0,1
4373.0,3
4374.0,1
4375.0,1
4378.0,1
4379.0,3
4383.0,2
4387.0,1
4389.0,2
4390.0,1
4391.0,5
4392.0,1
4393.0,1
4395.0,2
4396.0,1
4399.0,2
4400.0,4
4401.0,1
4402.0,8
4405.0,2
4406.0,1
4407.0,4
4408.0,2
4410.0,5
4411.0,1
4413.0,1
4414.0,4
4416.0,7
4417.0,1
4419.0,2
4420.0,2
4422.0,1
4423.0,1
4425.0,1
4426.0,4
4427.0,3
4428.0,1
4430.0,1
4432.0,1
4433.0,1
4434.0,1
4436.0,7
4441.0,2
4443.0,2
4444.0,2
4445.0,2
4446.0,1
4447.0,4
4452.0,5
4453.0,2
4454.0,8
4455.0,4
4456.0,1
4458.0,6
4460.0,3
4461.0,2
4463.0,9
4465.0,1
4466.0,3
4467.0,1
4469.0,1
4470.0,4
4471.0,1
4474.0,5
4475.0,4
4476.0,1
4477.0,1
4478.0,1
4480.0,1
4481.0,2
4484.0,5
4485.0,2
4486.0,8
4487.0,1
4488.0,2
4489.0,1
4490.0,1
4491.0,2
4493.0,2
4494.0,3
4495.0,1
4496.0,3
4497.0,5
4499.0,1
4500.0,1
4502.0,1
4503.0,1
4505.0,2
4506.0,1
4507.0,1
4508.0,1
4509.0,2
4511.0,7
4512.0,5
4513.0,1
4515.0,5
4516.0,1
4517.0,1
4519.0,4
4521.0,3
4523.0,1
4524.0,5
4528.0,3
4529.0,4
4532.0,4
4533.0,1
4534.0,5
4535.0,1
4536.0,1
4537.0,1
4538.0,2
4539.0,6
4540.0,2
4541.0,4
4542.0,3
4543.0,3
4546.0,1
4547.0,1
4549.0,1
4550.0,4
4551.0,2
4553.0,3
4554.0,2
4555.0,1
4556.0,3
4557.0,2
4558.0,1
4561.0,2
4562.0,2
4564.0,3
4565.0,1
4573.0,1
4576.0,4
4579.0,1
4583.0,1
4584.0,2
4587.0,1
4590.0,5
4591.0,6
4592.0,4
4593.0,2
4596.0,1
4598.0,1
4599.0,9
4600.0,2
4601.0,11
4602.0,1
4606.0,2
4607.0,3
4608.0,5
4609.0,3
4610.0,6
4611.0,6
4612.0,1
4613.0,2
4615.0,1
4616.0,2
4618.0,2
4619.0,1
4621.0,2
4622.0,1
4624.0,5
4626.0,2
4628.0,2
4630.0,6
4631.0,10
4632.0,10
4634.0,3
4635.0,2
4639.0,4
4640.0,4
4641.0,2
4642.0,1
4643.0,4
4644.0,1
4646.0,1
4647.0,1
4648.0,1
4649.0,1
4650.0,2
4652.0,1
4657.0,1
4658.0,1
4659.0,1
4660.0,6
4661.0,2
4662.0,3
4664.0,4
4669.0,1
4670.0,5
4672.0,1
4679.0,6
4680.0,2
4681.0,3
4684.0,2
4688.0,1
4689.0,3
4690.0,4
4691.0,4
4692.0,3
4694.0,1
4695.0,3
4697.0,1
4699.0,4
4701.0,1
4707.0,1
4711.0,1
4716.0,3
4719.0,3
4722.0,3
4723.0,1
4724.0,1
4726.0,2
4729.0,2
4730.0,1
4731.0,1
4734.0,3
4740.0,3
4747.0,1
4750.0,2
4756.0,1
4760.0,1
4765.0,5
4767.0,2
4768.0,1
4770.0,7
4773.0,3
4774.0,1
4776.0,2
4777.0,2
4778.0,1
4779.0,1
4780.0,2
4784.0,1
4785.0,1
4792.0,5
4794.0,7
4795.0,1
4796.0,6
4798.0,6
4799.0,3
4802.0,3
4803.0,2
4805.0,2
4806.0,2
4807.0,3
4808.0,3
4809.0,1
4810.0,2
4811.0,2
4812.0,2
4813.0,4
4815.0,3
4816.0,5
4820.0,1
4821.0,3
4823.0,6
4826.0,7
4827.0,4
4828.0,1
4829.0,3
4831.0,6
4832.0,1
4836.0,3
4838.0,2
4839.0,1
4841.0,9
4842.0,5
4843.0,5
4844.0,1
4845.0,2
4847.0,2
4848.0,1
4851.0,1
4852.0,3
4854.0,4
4855.0,2
4862.0,2
4864.0,1
4865.0,1
4866.0,5
4867.0,5
4868.0,2
4871.0,3
4873.0,1
4875.0,1
4877.0,1
4878.0,5
4879.0,4
4880.0,3
4882.0,4
4892.0,1
4894.0,2
4897.0,1
4898.0,3
4899.0,1
4900.0,1
4901.0,2
4902.0,4
4903.0,1
4904.0,1
4905.0,4
4906.0,3
4907.0,1
4909.0,3
4910.0,5
4912.0,3
4913.0,1
4914.0,5
4915.0,5
4916.0,3
4918.0,3
4919.0,1
4920.0,4
4922.0,1
4923.0,5
4924.0,2
4926.0,3
4929.0,3
4930.0,5
4931.0,2
4934.0,1
4938.0,1
4940.0,3
4941.0,5
4942.0,2
4943.0,7
4945.0,8
4946.0,1
4948.0,5
4950.0,2
4951.0,2
4953.0,3
4955.0,2
4956.0,4
4957.0,7
4960.0,5
4961.0,3
4962.0,1
4963.0,4
4964.0,1
4965.0,9
4966.0,1
4967.0,1
4968.0,5
4970.0,1
4971.0,2
4974.0,2
4975.0,1
4976.0,3
4977.0,3
4978.0,5
4979.0,3
4982.0,3
4985.0,3
4988.0,5
4989.0,4
4992.0,2
4993.0,1
4994.0,9
4995.0,3
4996.0,3
4997.0,2
4998.0,2
4999.0,1
5000.0,1
5001.0,1
5002.0,3
5004.0,4
5005.0,2
5006.0,1
5007.0,1
5008.0,1
5010.0,2
5011.0,9
5012.0,1
5013.0,2
5014.0,2
5017.0,6
5018.0,4
5019.0,1
5020.0,5
5021.0,1
5022.0,1
5025.0,1
5028.0,7
5029.0,1
5033.0,1
5037.0,3
5038.0,1
5040.0,2
5041.0,2
5043.0,3
5044.0,2
5045.0,1
5046.0,2
5048.0,1
5050.0,3
5051.0,2
5052.0,1
5054.0,2
5055.0,2
5056.0,1
5058.0,2
5059.0,1
5060.0,1
5062.0,4
5063.0,8
5065.0,7
5067.0,3
5070.0,8
5071.0,3
5073.0,2
5074.0,2
5075.0,3
5077.0,2
5078.0,3
5079.0,1
5080.0,4
5083.0,2
5084.0,1
5086.0,2
5087.0,4
5088.0,1
5089.0,5
5090.0,6
5091.0,4
5093.0,2
5096.0,2
5097.0,1
5098.0,2
5101.0,5
5103.0,2
5104.0,5
5105.0,5
5106.0,1
5107.0,2
5108.0,4
5110.0,1
5113.0,1
5115.0,1
5116.0,2
5117.0,2
5120.0,4
5122.0,1
5123.0,8
5126.0,10
5128.0,2
5129.0,1
5130.0,1
5131.0,6
5132.0,1
5133.0,3
5134.0,1
5135.0,1
5137.0,5
5138.0,1
5140.0,5
5141.0,1
5142.0,3
5146.0,4
5147.0,1
5148.0,3
5149.0,5
5150.0,4
5153.0,5
5155.0,2
5159.0,2
5163.0,1
5167.0,1
5169.0,6
5175.0,6
5176.0,4
5177.0,2
5179.0,3
5180.0,1
5181.0,2
5182.0,7
5184.0,1
5186.0,1
5188.0,3
5189.0,7
5191.0,1
5192.0,1
5193.0,2
5194.0,7
5195.0,3
5196.0,6
5197.0,6
5198.0,4
5201.0,5
5202.0,3
5207.0,1
5208.0,2
5209.0,9
5212.0,6
5213.0,2
5214.0,1
5215.0,3
5220.0,3
5222.0,3
5224.0,4
5225.0,1
5226.0,3
5227.0,5
5229.0,8
5230.0,2
5231.0,4
5233.0,3
5234.0,1
5238.0,3
5239.0,2
5240.0,1
5241.0,5
5243.0,4
5246.0,7
5247.0,3
5249.0,1
5252.0,2
5260.0,5
5262.0,2
5265.0,1
5266.0,3
5267.0,1
5268.0,2
5269.0,3
5271.0,5
5272.0,6
5273.0,4
5276.0,2
5277.0,1
5280.0,4
5282.0,1
5283.0,1
5286.0,1
5287.0,7
5288.0,4
5289.0,1
5291.0,1
5293.0,2
5295.0,4
5296.0,3
5297.0,2
5302.0,1
5305.0,3
5306.0,3
5307.0,2
5308.0,3
5309.0,3
5311.0,1
5313.0,4
5314.0,1
5315.0,3
5318.0,1
5319.0,1
5320.0,3
5321.0,4
5322.0,2
5323.0,5
5324.0,2
5325.0,3
5329.0,1
5330.0,1
5332.0,2
5333.0,4
5334.0,4
5337.0,3
5339.0,1
5342.0,1
5343.0,4
5344.0,1
5346.0,5
5347.0,2
5348.0,3
5349.0,1
5350.0,2
5352.0,4
5353.0,1
5356.0,1
5358.0,3
5360.0,1
5361.0,1
5362.0,1
5363.0,1
5364.0,2
5365.0,1
5366.0,2
5367.0,3
5370.0,1
5371.0,3
5372.0,3
5373.0,1
5374.0,3
5380.0,4
5382.0,1
5383.0,2
5384.0,3
5385.0,3
5387.0,3
5389.0,5
5390.0,2
5392.0,7
5393.0,2
5394.0,1
5395.0,3
5396.0,1
5397.0,5
5398.0,4
5399.0,3
5400.0,6
5402.0,3
5404.0,8
5406.0,2
5408.0,1
5409.0,1
5411.0,6
5412.0,1
5413.0,1
5414.0,1
5416.0,3
5418.0,1
5419.0,1
5420.0,2
5421.0,2
5422.0,3
5424.0,1
5425.0,1
5426.0,1
5428.0,5
5429.0,3
5430.0,2
5431.0,4
5432.0,1
5435.0,1
5437.0,2
5438.0,2
5439.0,2
5440.0,1
5441.0,1
5444.0,3
5445.0,3
5447.0,3
5448.0,1
5449.0,2
5450.0,1
5453.0,1
5454.0,1
5456.0,2
5457.0,1
5458.0,2
5461.0,1
5462.0,5
5463.0,3
5465.0,3
5467.0,2
5468.0,2
5471.0,3
5473.0,1
5475.0,3
5477.0,1
5480.0,4
5481.0,1
5482.0,7
5483.0,1
5485.0,3
5486.0,5
5488.0,2
5492.0,3
5494.0,4
5497.0,1
5498.0,2
5499.0,1
5500.0,2
5510.0,1
5511.0,3
5512.0,3
5514.0,3
5517.0,3
5518.0,5
5519.0,1
5520.0,1
5521.0,1
5522.0,5
5523.0,4
5526.0,2
5527.0,1
5528.0,1
5530.0,2
5532.0,3
5534.0,2
5535.0,6
5536.0,5
5537.0,3
5538.0,2
5542.0,2
5543.0,5
5544.0,6
5545.0,2
5546.0,4
5547.0,5
5548.0,1
5549.0,2
5550.0,3
5552.0,1
5553.0,4
5555.0,1
5557.0,2
5558.0,6
5559.0,2
5560.0,2
5561.0,2
5565.0,3
5566.0,4
5567.0,3
5568.0,1
5569.0,1
5570.0,1
5575.0,11
5576.0,1
5577.0,1
5579.0,5
5580.0,1
5581.0,1
5582.0,1
5583.0,2
5584.0,1
5586.0,4
5588.0,2
5589.0,4
5590.0,1
5591.0,1
5592.0,5
5593.0,1
5601.0,2
5602.0,4
5603.0,3
5604.0,4
5605.0,2
5609.0,1
5611.0,6
5612.0,7
5613.0,1
5614.0,5
5616.0,1
5617.0,1
5618.0,1
5619.0,7
5620.0,4
5623.0,1
5624.0,2
5625.0,3
5626.0,4
5627.0,1
5628.0,2
5629.0,3
5631.0,4
5632.0,2
5633.0,2
5634.0,2
5635.0,8
5636.0,1
5637.0,3
5638.0,3
5639.0,3
5640.0,3
5642.0,2
5644.0,3
5645.0,1
5647.0,3
5648.0,2
5651.0,1
5652.0,1
5653.0,5
5655.0,4
5656.0,2
5657.0,2
5659.0,4
5660.0,4
5661.0,1
5662.0,1
5663.0,1
5664.0,3
5667.0,4
5668.0,2
5670.0,1
5671.0,2
5672.0,3
5674.0,6
5675.0,3
5676.0,4
5679.0,3
5681.0,4
5682.0,2
5683.0,4
5684.0,4
5685.0,1
5686.0,4
5687.0,3
5689.0,1
5690.0,4
5691.0,1
5695.0,4
5696.0,2
5698.0,1
5701.0,3
5702.0,1
5703.0,1
5705.0,3
5706.0,4
5707.0,1
5708.0,1
5710.0,1
5711.0,7
5713.0,5
5715.0,2
5716.0,1
5717.0,1
5718.0,2
5719.0,2
5721.0,1
5722.0,1
5724.0,1
5725.0,3
5726.0,2
5727.0,2
5729.0,1
5730.0,10
5731.0,6
5732.0,5
5733.0,3
5734.0,3
5736.0,1
5737.0,3
5740.0,3
5741.0,7
5742.0,1
5744.0,1
5748.0,2
5749.0,1
5750.0,2
5751.0,5
5752.0,4
5754.0,8
5755.0,8
5756.0,3
5757.0,3
5760.0,1
5762.0,7
5765.0,1
5766.0,2
5769.0,1
5771.0,2
5773.0,6
5776.0,1
5777.0,6
5778.0,5
5779.0,3
5780.0,1
5781.0,1
5782.0,6
5785.0,4
5786.0,1
5787.0,1
5788.0,1
5789.0,1
5790.0,2
5792.0,2
5793.0,2
5795.0,1
5798.0,1
5800.0,1
5802.0,1
5803.0,3
5807.0,6
5808.0,1
5809.0,4
5810.0,1
5811.0,2
5812.0,1
5814.0,5
5815.0,3
5820.0,3
5823.0,4
5825.0,2
5826.0,1
5827.0,6
5829.0,6
5830.0,2
5831.0,4
5833.0,1
5834.0,1
5835.0,2
5836.0,1
5837.0,3
5840.0,9
5841.0,2
5843.0,1
5845.0,1
5846.0,5
5847.0,3
5848.0,5
5849.0,1
5850.0,3
5851.0,1
5853.0,1
5855.0,3
5857.0,1
5859.0,2
5860.0,8
5861.0,1
5862.0,2
5863.0,1
5864.0,2
5865.0,3
5866.0,3
5867.0,2
5868.0,2
5869.0,1
5870.0,2
5871.0,1
5872.0,2
5873.0,2
5874.0,4
5875.0,5
5876.0,6
5877.0,1
5878.0,6
5879.0,6
5881.0,5
5883.0,9
5885.0,3
5886.0,4
5889.0,1
5890.0,1
5891.0,2
5892.0,1
5893.0,2
5894.0,2
5895.0,3
5896.0,3
5897.0,1
5898.0,2
5901.0,2
5902.0,2
5903.0,3
5904.0,1
5905.0,1
5909.0,1
5911.0,2
5912.0,5
5913.0,7
5914.0,1
5915.0,5
5916.0,2
5917.0,2
5919.0,3
5920.0,1
5921.0,1
5922.0,1
5924.0,4
5926.0,4
5927.0,1
5930.0,5
5931.0,2
5932.0,1
5933.0,2
5935.0,8
5936.0,5
5937.0,1
5940.0,2
5941.0,1
5942.0,2
5943.0,2
5944.0,1
5945.0,1
5946.0,1
5947.0,4
5949.0,5
5950.0,2
5952.0,1
5953.0,2
5954.0,4
5955.0,2
5956.0,3
5958.0,1
5959.0,4
5960.0,1
5961.0,2
5962.0,5
5964.0,2
5965.0,7
5966.0,3
5967.0,3
5968.0,1
5969.0,3
5971.0,2
5972.0,1
5973.0,6
5974.0,4
5975.0,4
5977.0,1
5979.0,5
5981.0,2
5982.0,2
5983.0,2
5984.0,2
5985.0,2
5986.0,5
5987.0,1
5990.0,1
5991.0,1
5992.0,2
5993.0,3
5994.0,4
5995.0,1
5996.0,6
5997.0,3
5998.0,5
5999.0,1
6000.0,3
6002.0,2
6003.0,4
6004.0,1
6008.0,4
6009.0,1
6010.0,7
6011.0,2
6012.0,8
6013.0,1
6014.0,1
6015.0,1
6016.0,3
6021.0,1
6023.0,1
6025.0,4
6026.0,2
6027.0,1
6028.0,1
6029.0,1
6030.0,4
6031.0,6
6032.0,2
6033.0,3
6034.0,2
6035.0,6
6036.0,5
6039.0,1
6041.0,2
6043.0,1
6046.0,1
6047.0,9
6050.0,6
6052.0,6
6054.0,1
6055.0,3
6056.0,3
6057.0,1
6058.0,5
6059.0,4
6061.0,2
6062.0,1
6063.0,1
6064.0,1
6065.0,5
6066.0,2
6067.0,1
6068.0,6
6069.0,3
6070.0,2
6071.0,1
6072.0,2
6073.0,2
6074.0,1
6075.0,3
6076.0,2
6077.0,3
6078.0,1
6079.0,3
6080.0,3
6081.0,3
6085.0,9
6086.0,1
6088.0,3
6089.0,1
6090.0,2
6091.0,2
6092.0,3
6094.0,7
6097.0,1
6098.0,1
6103.0,1
6105.0,4
6106.0,2
6108.0,1
6109.0,1
6110.0,3
6112.0,4
6113.0,2
6114.0,4
6115.0,5
6117.0,1
6118.0,1
6119.0,1
6120.0,1
6122.0,5
6123.0,1
6124.0,6
6125.0,3
6126.0,3
6127.0,1
6128.0,3
6129.0,1
6130.0,5
6131.0,6
6133.0,4
6134.0,5
6135.0,2
6137.0,1
6138.0,2
6139.0,3
6140.0,7
6141.0,1
6142.0,2
6143.0,1
6145.0,1
6147.0,3
6152.0,5
6154.0,2
6156.0,3
6157.0,1
6158.0,4
6161.0,3
6162.0,2
6167.0,7
6168.0,3
6170.0,3
6171.0,2
6177.0,5
6178.0,1
6179.0,1
6180.0,1
6181.0,1
6183.0,3
6185.0,1
6187.0,5
6188.0,1
6190.0,1
6191.0,5
6192.0,2
6193.0,3
6196.0,8
6198.0,1
6200.0,1
6204.0,1
6205.0,3
6206.0,3
6207.0,3
6208.0,2
6209.0,2
6210.0,3
6211.0,3
6212.0,2
6213.0,4
6215.0,2
6216.0,3
6217.0,4
6218.0,1
6220.0,2
6221.0,2
6222.0,1
6224.0,1
6225.0,2
6226.0,7
6227.0,3
6228.0,4
6229.0,1
6230.0,10
6233.0,2
6234.0,2
6235.0,3
6238.0,3
6241.0,4
6247.0,1
6248.0,3
6251.0,2
6252.0,1
6253.0,1
6254.0,3
6255.0,1
6257.0,3
6258.0,3
6259.0,7
6260.0,2
6263.0,1
6265.0,8
6266.0,3
6268.0,2
6272.0,5
6273.0,5
6275.0,2
6278.0,3
6279.0,1
6281.0,7
6282.0,4
6283.0,4
6289.0,1
6291.0,2
6292.0,5
6293.0,7
6294.0,3
6295.0,4
6297.0,2
6298.0,1
6300.0,1
6301.0,1
6302.0,3
6303.0,2
6306.0,1
6307.0,5
6308.0,3
6312.0,2
6313.0,3
6314.0,3
6315.0,2
6316.0,1
6318.0,1
6322.0,9
6324.0,1
6325.0,2
6326.0,3
6331.0,2
6332.0,5
6333.0,2
6334.0,3
6338.0,1
6341.0,2
6342.0,1
6344.0,2
6346.0,1
6348.0,1
6349.0,4
6350.0,3
6352.0,1
6353.0,8
6354.0,5
6355.0,2
6356.0,1
6358.0,3
6361.0,4
6364.0,3
6366.0,2
6370.0,1
6372.0,4
6374.0,2
6376.0,1
6379.0,8
6380.0,3
6381.0,2
6384.0,4
6385.0,2
6387.0,2
6388.0,2
6390.0,1
6391.0,1
6392.0,1
6393.0,2
6396.0,1
6397.0,6
6398.0,3
6400.0,1
6401.0,5
6403.0,1
6404.0,1
6405.0,4
6406.0,4
6408.0,2
6410.0,2
6411.0,6
6412.0,5
6414.0,3
6415.0,2
6419.0,3
6420.0,2
6421.0,3
6423.0,4
6424.0,3
6425.0,4
6426.0,1
6427.0,1
6429.0,1
6431.0,4
6435.0,1
6437.0,1
6439.0,2
6442.0,1
6443.0,4
6444.0,5
6445.0,2
6446.0,4
6448.0,4
6449.0,2
6451.0,2
6452.0,1
6453.0,2
6454.0,1
6458.0,1
6459.0,2
6462.0,3
6465.0,1
6466.0,1
6468.0,3
6469.0,2
6470.0,6
6473.0,4
6474.0,1
6480.0,3
6483.0,2
6487.0,2
6490.0,1
6492.0,2
6493.0,7
6494.0,2
6496.0,2
6497.0,1
6498.0,3
6500.0,3
6501.0,8
6502.0,5
6503.0,3
6505.0,3
6506.0,5
6507.0,1
6508.0,3
6509.0,3
6510.0,1
6512.0,1
6514.0,5
6516.0,10
6517.0,1
6518.0,3
6519.0,1
6522.0,8
6523.0,7
6524.0,4
6526.0,3
6527.0,1
6528.0,2
6529.0,1
6530.0,1
6531.0,7
6533.0,3
6534.0,3
6535.0,2
6536.0,4
6537.0,2
6539.0,1
6540.0,4
6541.0,1
6542.0,2
6543.0,2
6544.0,8
6545.0,7
6546.0,6
6548.0,2
6549.0,4
6550.0,9
6552.0,3
6553.0,3
6554.0,1
6555.0,3
6557.0,8
6558.0,4
6560.0,3
6561.0,3
6562.0,5
6564.0,1
6567.0,1
6568.0,4
6569.0,1
6571.0,2
6572.0,5
6573.0,5
6574.0,3
6575.0,1
6576.0,2
6577.0,2
6578.0,1
6579.0,1
6580.0,6
6581.0,6
6583.0,7
6587.0,1
6588.0,6
6591.0,2
6592.0,2
6593.0,4
6595.0,3
6596.0,4
6597.0,2
6598.0,3
6600.0,1
6601.0,6
6602.0,1
6603.0,4
6605.0,3
6609.0,2
6610.0,1
6612.0,2
6613.0,4
6614.0,5
6615.0,2
6617.0,7
6618.0,2
6621.0,4
6623.0,6
6624.0,7
6626.0,8
6628.0,1
6629.0,4
6630.0,3
6631.0,2
6632.0,4
6633.0,4
6634.0,2
6635.0,6
6636.0,1
6637.0,2
6638.0,8
6639.0,1
6640.0,1
6641.0,2
6642.0,2
6643.0,3
6644.0,2
6645.0,9
6646.0,1
6647.0,3
6648.0,5
6649.0,6
6650.0,2
6652.0,8
6653.0,3
6655.0,3
6657.0,2
6658.0,5
6659.0,5
6660.0,2
6662.0,6
6665.0,5
6666.0,3
6667.0,2
6669.0,6
6671.0,2
6672.0,9
6673.0,1
6674.0,2
6675.0,1
6676.0,11
6678.0,7
6680.0,2
6682.0,4
6685.0,4
6686.0,3
6687.0,1
6688.0,1
6689.0,2
6690.0,1
6691.0,9
6695.0,2
6696.0,4
6697.0,2
6698.0,1
6699.0,3
6700.0,1
6703.0,1
6704.0,3
6705.0,5
6706.0,7
6707.0,1
6708.0,2
6709.0,4
6710.0,3
6711.0,2
6712.0,4
6713.0,2
6714.0,3
6716.0,3
6717.0,1
6718.0,4
6720.0,3
6721.0,3
6724.0,3
6726.0,1
6727.0,2
6728.0,9
6729.0,2
6730.0,2
6734.0,3
6735.0,4
6736.0,1
6737.0,2
6738.0,1
6740.0,1
6742.0,3
6743.0,1
6744.0,2
6746.0,1
6747.0,4
6748.0,1
6749.0,5
6750.0,4
6751.0,3
6752.0,6
6753.0,3
6755.0,3
6756.0,1
6757.0,1
6758.0,1
6760.0,1
6762.0,6
6765.0,4
6767.0,2
6768.0,2
6769.0,1
6770.0,1
6771.0,2
6772.0,2
6775.0,4
6776.0,1
6777.0,1
6778.0,7
6779.0,4
6780.0,1
6782.0,1
6783.0,3
6784.0,1
6787.0,2
6790.0,1
6791.0,5
6793.0,4
6795.0,2
6800.0,1
6802.0,3
6803.0,4
6804.0,2
6806.0,7
6808.0,3
6809.0,3
6810.0,2
6812.0,4
6816.0,1
6817.0,1
6820.0,3
6821.0,1
6824.0,2
6825.0,3
6826.0,4
6828.0,3
6829.0,2
6830.0,4
6831.0,3
6832.0,2
6833.0,3
6834.0,5
6837.0,6
6838.0,1
6839.0,2
6842.0,1
6843.0,6
6844.0,2
6845.0,1
