punk_id,usd_diff
1845.0,-7624.645999999997
1846.0,-43.11200000000001
1848.0,4081.486200000014
1851.0,63.11919999999999
1852.0,81353.03580000001
1853.0,16071.265499999994
1855.0,8581.479999999981
1857.0,23630.7555
1859.0,-21150.944000000018
1860.0,1656.5539999999999
1862.0,57041.405
1870.0,318422.73
1872.0,190720.3396
1874.0,66529.58525
1875.0,-23.857499999999987
1878.0,296207.92
1880.0,7094.2125000000015
1881.0,344569.08999999997
1884.0,60062.9584
1886.0,1062075.8816
1889.0,46638.1161
1890.0,-25079.666999999994
1891.0,27168.072183317996
1898.0,-3573.5573000000004
1901.0,24017.061
1902.0,-1497.445200000002
1903.0,5.415999999999997
1904.0,38114.277
1905.0,176801.905
1908.0,75579.544
1912.0,14879.43300000002
1915.0,-20242.84149999998
1932.0,20362.558200000003
1934.0,8117.929000000001
1936.0,-437.2459999999992
1937.0,-9.220699999998033
1941.0,36945.16900000002
1942.0,25545.46179999999
1943.0,37479.03999999998
1944.0,64925.70240000001
1946.0,74039.2675
1951.0,280858.02999999997
1961.0,-50654.79000000004
1963.0,8340.3606
1965.0,12277.349999999977
1966.0,228089.4
1967.0,208776.95
1970.0,269038.15
1979.0,320105.35
1981.0,-5583.32
1987.0,280380.65
1991.0,17065.281300000002
1995.0,-50771.292
2000.0,276536.23600000003
2006.0,227535.91999999993
2008.0,21008.9628
2011.0,8106.18
2013.0,49691.759999999995
2015.0,199647.79
2016.0,43401.81850000002
2017.0,111447.75799999997
2023.0,21843.13949999999
2028.0,-73252.10499999998
2031.0,8936.35
2036.0,54075.568499999994
2037.0,58350.89600000001
2039.0,70464.1336
2041.0,40845.3385
2042.0,233366.49999999997
2043.0,51444.782999999996
2044.0,25.986499999999992
2045.0,581959.3006999999
2047.0,15395.487399999998
2050.0,2993.6956000000027
2054.0,2052.9019
2055.0,217010.8348
2058.0,-71282.03669999997
2061.0,25590.205929999996
2065.0,17746.627000000037
2067.0,23817.205814000015
2068.0,280692.37717560004
2069.0,45485.135
2070.0,78683.0636
2076.0,-163755.6
2079.0,78897.46849999999
2080.0,-128687.02400000003
2086.0,196283.275
2088.0,767.3062000000064
2094.0,386696.91000000003
2097.0,209948.28499999997
2099.0,8780.040000000008
2102.0,22249.252800000017
2103.0,136811.6328
2106.0,1524.2075
2108.0,171322.8
2110.0,1175.786
2111.0,172288.14
2112.0,36712.03
2113.0,89384.4525
2125.0,10628.903399999996
2126.0,58594.3248
2127.0,23325.050000000003
2128.0,15297.11
2129.0,2781.6304999999998
2135.0,47996.6904
2136.0,286030.30079999997
2139.0,132006.82880000002
2140.0,2593105.0
2141.0,27707.0769
2142.0,113721.75
2149.0,53895.4626
2150.0,-5555.465999999986
2151.0,118.3638
2153.0,11559.8875
2154.0,166.632
2156.0,9204.7356
2158.0,162947.96
2160.0,22082.812999999966
2161.0,36.903
2163.0,7371.77900000001
2168.0,24924.046899999998
2172.0,312358.15
2173.0,208.8966999999999
2175.0,157546.16
2177.0,170273.98500000002
2182.0,530527.8
2184.0,31561.1531
2188.0,14176.3887
2190.0,52485.45
2191.0,163377.69
2193.0,28902.72159999999
2194.0,1615.9436
2196.0,193306.75
2200.0,-84104.26000000001
2202.0,2624.475
2205.0,5583.738000000001
2207.0,-14.530634977726997
2209.0,409099.97
2210.0,119450.41560000001
2211.0,-29598.573600000003
2212.0,348013.15
2213.0,19849.7871
2216.0,1.636199999999988
2220.0,5509.498899999999
2221.0,131549.95140000002
2222.0,38296.92199999999
2223.0,34750.889999999956
2224.0,46062.27500000002
2227.0,208341.495
2228.0,228991.888
2230.0,69.00119999999998
2231.0,17816.249
2233.0,-4988.757899999997
2235.0,-10497.029999999999
2236.0,106589.20310000001
2237.0,64074.600000000006
2238.0,82604.63999999998
2241.0,41621.8365
2245.0,27270.550000000003
2248.0,98974.90170000002
2249.0,1488.58538
2250.0,7527.5250000000015
2253.0,-79964.65000000002
2257.0,-3466.170000000013
2259.0,682.8177999999999
2261.0,74854.79999999999
2263.0,60134.669999999984
2268.0,192092.60509999993
2275.0,-1711.109999999986
2276.0,33550.58000000001
2279.0,113656.69999999995
2280.0,292350.713
2281.0,97764.45000000001
2285.0,91466.47525
2286.0,265150.49799999996
2287.0,-4628.715000000004
2289.0,1801.33
2290.0,55307.817900000024
2291.0,12201.0337
2292.0,97805.9281
2294.0,68202.1
2297.0,119718.99799999999
2302.0,39396.036
2303.0,313674.858
2306.0,771560.74
2308.0,240590.05000000002
2309.0,484.75049999999993
2310.0,730038.5899999999
2311.0,504433.466
2313.0,20657.615999999998
2314.0,48746.72249999999
2315.0,8255.4277
2317.0,2164.2284
2320.0,951.9078
2321.0,7776.351999999999
2325.0,628190.8400000001
2326.0,27318.1056
2327.0,37980.6262
2328.0,5945.5985999999975
2329.0,782454.6
2333.0,17387.760000000002
2336.0,308156.8294
2338.0,4378140.97
2339.0,2105.0288
2340.0,35490.37439999999
2342.0,7085.076000000001
2343.0,43678.73059999998
2347.0,53389.08300000001
2348.0,3825.7005000000063
2350.0,33402.7495
2351.0,389953.44
2353.0,53164.34999999999
2354.0,26854.109399999987
2358.0,9446.884999999995
2363.0,2817.9159279999985
2366.0,13670.615040000004
2367.0,186384.42600000004
2373.0,490807.4244
2374.0,5141.4555
2376.0,-63052.288499999995
2377.0,131664.8504
2378.0,2232.553
2379.0,73064.5895
2381.0,26291.614999999998
2382.0,29133.74000000005
2386.0,9439.310000000001
2388.0,6899.9485
2389.0,165224.865
2390.0,40783.994999999995
2392.0,78964.58240000001
2394.0,37856.1439
2396.0,97955.72000000002
2397.0,-18138.255000000005
2398.0,1504.93925
2402.0,53.7291
2404.0,24778.9777
2405.0,13726.100000000006
2406.0,385038.36470000003
2407.0,2185.3288
2408.0,108494.23000000004
2409.0,15722.142299999992
2410.0,1121.2250000000004
2414.0,2641.2065000000002
2416.0,432949.0264
2417.0,94483.19650000002
2420.0,80.182
2421.0,89534.622
2423.0,75590.37
2424.0,779889.894
2426.0,590245.0
2429.0,-5408.085600000006
2430.0,172378.8
2435.0,32703.834559999996
2438.0,4553.584999999992
2440.0,44819.712699999975
2441.0,135.0821
2443.0,11357.822999999997
2444.0,336594.81
2445.0,86.766345
2447.0,1110.9780000000028
2450.0,371050.2546
2452.0,263230.2
2457.0,9515.13400000002
2458.0,22200.284999999974
2462.0,57490.084
2464.0,152040.18469999998
2466.0,74.25019999999999
2469.0,-2148.7350000000006
2471.0,26200.300099999997
2473.0,248075.15150000004
2474.0,-6277.1175
2475.0,97966.91500000001
2476.0,17463.042999999998
2478.0,239.344
2480.0,305545.687
2481.0,125765.04030000002
2482.0,-30.63510000000001
2483.0,108002.6398
2484.0,783635.45
2486.0,61597.4107
2488.0,329765.76
2489.0,40639.183
2490.0,2351.25694
2493.0,-22192.600000000006
2498.0,-39764.90970000002
2499.0,407446.94
2501.0,149582.2806
2502.0,123215.41
2503.0,-189487.38439999998
2504.0,8867.057999999999
2505.0,25252.384400000003
2506.0,42990.49
2513.0,-8703.8128
2522.0,4743.986999999994
2523.0,320067.26
2524.0,-33306.291600000026
2528.0,475304.917
2529.0,38593.258
2531.0,14141.231999999989
2534.0,-218536.29020000005
2535.0,75.53759999999998
2537.0,-5853.274000000005
2539.0,186915.7766
2540.0,442545.43
2541.0,52318.9062
2542.0,43275.119999999995
2544.0,82674.40799999997
2546.0,94892.91589999999
2548.0,334643.4
2550.0,433852.4
2553.0,133722.85859999998
2556.0,342.03650000000005
2557.0,194078.16
2558.0,356233.026
2565.0,291192.5708
2568.0,-7576.198499999999
2569.0,80703.80460000003
2570.0,24614.606400000004
2572.0,598905.919
2575.0,1285.2735
2577.0,287018.6297
2579.0,1361.4154999999998
2580.0,238299.44999999998
2581.0,5770.5
2582.0,53367.7845
2584.0,25876.23590000003
2586.0,-207.76320000000123
2587.0,67657.6617
2588.0,4570.57
2589.0,19918.38
2591.0,44129.0864
2592.0,10405.165
2593.0,857.9423999999999
2595.0,2565.5570000000007
2598.0,379.83299999999997
2599.0,399016.6184
2603.0,75.70079999999999
2607.0,192.7811
2609.0,176387.6
2612.0,961.0869999999995
2614.0,131588.818
2616.0,394118.35
2619.0,342263.4069
2621.0,499.6596
2624.0,155032.9492
2626.0,76211.4556
2631.0,-3.4170000000012806
2632.0,90016.11000000002
2633.0,85678.0914
2634.0,46727.45000000001
2635.0,22940.378400000016
2636.0,72507.34830000001
2637.0,216624.0
2639.0,353457.93
2640.0,59.61152
2641.0,130541.174
2645.0,95077.02
2647.0,5442.159000000014
2648.0,83535.79460000001
2652.0,204051.305
2653.0,111684.44
2654.0,308978.30559999996
2659.0,2778.8054999999986
2660.0,182.38299999999998
2661.0,60265.402
2668.0,5645.3337
2669.0,119565.699
2670.0,129.15480000000002
2671.0,72.32260000000001
2672.0,-28854.695999999996
2673.0,8913.377999999997
2674.0,223659.88179999997
2677.0,2766.5239999999976
2679.0,9593.242800000007
2681.0,2538607.71
2683.0,-96891.24160000001
2684.0,36820.850399999996
2686.0,-41560.73999999999
2688.0,124725.8028
2689.0,20746.33500000002
2695.0,2856.5495999999985
2698.0,239.237
2699.0,8857.1748
2702.0,5518.3903
2707.0,374288.9019
2713.0,177529.57399999996
2714.0,7934.888599999998
2715.0,437525.2622
2719.0,63195.0375
2720.0,3.1456000000000017
2721.0,28644.0
2724.0,174965.89
2726.0,535180.1834000001
2728.0,435393.682
2729.0,315.98799999999994
2730.0,35368.9974
2733.0,347465.8585
2735.0,59495.88639999996
2738.0,17188.0656
2743.0,-73100.359188726
2744.0,18546.363400000002
2745.0,22237.814999999995
2746.0,-11.622
2749.0,12954.960000000021
2750.0,6.430000000000007
2752.0,34064.202
2753.0,94702.92
2758.0,28290.6689
2760.0,527.0705
2761.0,54.278200000000005
2762.0,27286.966600000014
2766.0,-14.571000000000026
2767.0,101255.73599999998
2768.0,120.2625
2769.0,1544.2016930295922
2770.0,24461.010000000002
2771.0,10180.001
2772.0,45120.355599999995
2773.0,-71327.22399999999
2774.0,76137.19849999997
2776.0,-103055.83700000003
2777.0,10.720000000000027
2778.0,435133.5
2780.0,46900.21299999999
2781.0,143133.74
2782.0,4475.289199999999
2785.0,13506.166399999998
2787.0,6542.918100000003
2788.0,6645.610000000001
2789.0,393.14999999999986
2790.0,198402.8394
2795.0,279255.032
2801.0,30.958
2805.0,36905.87487999999
2806.0,303183.0645
2808.0,-11.391600000000004
2816.0,12874.542999999998
2817.0,7163.199999999997
2819.0,44208.05
2820.0,153263.9433
2824.0,304120.2144
2825.0,295641.7245
2826.0,-225.12999999999965
2829.0,91559.38
2831.0,-355.6500000000001
2832.0,5310.386300000013
2833.0,99419.854
2834.0,129084.07
2835.0,-23405.255399999995
2845.0,4678.894800000002
2848.0,293907.3608
2850.0,36961.07980000001
2852.0,1985.439999999995
2853.0,114302.04999999999
2855.0,10974.919999999998
2856.0,40337.957200000004
2860.0,-49850.41000000003
2862.0,37758.273
2863.0,-18886.33500000002
2864.0,-447.22000000000116
2867.0,25.824000000000012
2870.0,26692.127600000007
2871.0,93167.75
2872.0,-17.311000000000007
2873.0,373354.345
2875.0,2050.4706
2876.0,-4675.102730999992
2877.0,1026.5553
2878.0,14032.512500000004
2879.0,53074.86
2880.0,6115.616699999999
2881.0,1949.22
2883.0,178496.72400000002
2887.0,21406.32
2888.0,30585.13500000001
2890.0,757640.5800000001
2892.0,269128.4
2895.0,184308.06
2904.0,15320.160199999998
2905.0,5045.042199999967
2906.0,56704.020000000004
2907.0,12615.439199999993
2911.0,466869.675
2913.0,231519.10199999998
2914.0,123382.222
2915.0,356561.0834
2916.0,166085.5344
2917.0,-10.331399999999995
2921.0,143819.25530000002
2924.0,69830.09
2927.0,1696.5349999999999
2929.0,3152.7521000000006
2930.0,26314.514599999995
2932.0,180342.69220000002
2934.0,30367.611999999994
2936.0,23266.616500000004
2937.0,17519.024199999996
2939.0,48559.779309000005
2942.0,20281.144
2944.0,23726.887499999997
2946.0,44982.847
2947.0,2755.0239999999976
2948.0,-118380.12350000005
2949.0,4328.392
2950.0,156309.127
2953.0,82550.87549999997
2956.0,20022.184999999998
2959.0,64973.07
2961.0,-1177.0777899999957
2963.0,1961.9395000000004
2964.0,840704.88
2965.0,35055.626
2966.0,-98.49600000000001
2968.0,-134.06799999999976
2969.0,22600.46000000002
2970.0,16528.6112
2971.0,42834.075
2975.0,913.7300000000032
2976.0,-95173.95000000001
2978.0,70432.69999999998
2979.0,-69216.71400000004
2980.0,392457.889
2981.0,116147.68
2982.0,4284.592000000001
2984.0,5615.197499999998
2986.0,27995.773800000003
2989.0,-6091.481700000004
2990.0,124610.39860000001
2994.0,54975.520000000004
2995.0,211.51
2996.0,69531.555
2997.0,150061.71500000003
2998.0,103.42669999999998
2999.0,-565.7286000000022
3000.0,3546.3600000000006
3001.0,38243.44350000002
3002.0,-15.144399999999997
3003.0,26162.222800000003
3004.0,32127.550000000003
3007.0,57927.75
3008.0,-21182.989999999998
3009.0,-24464.47
3010.0,12462.292099999999
3011.0,1048941.49
3013.0,146.32469999999998
3015.0,-13700.25
3018.0,2402.6743999999962
3020.0,25029.499000000003
3021.0,51629.72750000004
3022.0,930635.0700000001
3028.0,7509.418
3029.0,14813.64
3030.0,13479.750900000043
3033.0,1133.4429999999993
3034.0,1533.3520589999998
3039.0,3103.2794
3041.0,-20734.679999999993
3042.0,10921.257599999999
3044.0,32930.94
3046.0,554069.9508
3048.0,12701.339999999997
3049.0,550904.256
3050.0,12070.624000000003
3051.0,11714.741500000004
3052.0,258235.9367
3054.0,-25635.192500000005
3056.0,435867.93695999996
3059.0,23173.865000000005
3062.0,-19.052
3064.0,186764.52
3073.0,3977.2499
3075.0,4.085099999999997
3080.0,22330.785000000003
3081.0,19546.067799999997
3082.0,2550.0209999999997
3083.0,21795.04
3084.0,-239505.48
3086.0,217949.17669999998
3091.0,52570.2336
3092.0,151260.2
3094.0,-18.896
3095.0,48223.8303
3096.0,340.9426
3097.0,252353.2475
3099.0,1357.6798999999999
3100.0,7600517.28
3104.0,97.70549999999997
3106.0,355506.24
3107.0,11108.010000000002
3109.0,-1996.934500000003
3110.0,-9.8472
3113.0,251924.94
3114.0,8908.518799999998
3117.0,80338.345
3123.0,72277.4
3125.0,12740.752499999995
3126.0,108664.3461
3129.0,8013.625
3132.0,137304.78999999998
3133.0,23939.4597
3134.0,24878.3583
3139.0,2209.5550000000003
3140.0,1356.1124
3142.0,885.0360000000073
3144.0,21773.38
3145.0,8482.316499999997
3150.0,-2766.645900000003
3152.0,1725.5598
3155.0,249795.233
3156.0,-3.5035000000000025
3157.0,49949.0026
3159.0,-1438.1765000000014
3160.0,16403.714999999997
3161.0,2558.4641
3162.0,39317.147058999995
3166.0,31516.2463
3167.0,-44543.0
3168.0,2929.0190999999977
3169.0,13025.193
3173.0,-53239.12819999998
3175.0,298568.0525
3177.0,179512.12350000002
3179.0,70041.156
3185.0,47754.909599999984
3188.0,11568.330000000002
3192.0,250799.23200000002
3193.0,9068.892200000002
3194.0,58551.282600000006
3195.0,245543.48
3199.0,34534.8645
3201.0,167.08599999999998
3202.0,51786.96900000001
3203.0,37160.7344
