punk_id,eth_diff
1605.0,-12.0
1610.0,0.22999999999999998
1611.0,41.0
1613.0,-64.0
1614.0,2.1000000000000014
1615.0,339.645
1617.0,0.04999999999999993
1618.0,-1.5199999999999996
1622.0,3.5
1623.0,22.5
1624.0,16.41
1625.0,24.615
1626.0,6.989999999999995
1630.0,17.5
1631.0,15.0
1633.0,32.2
1636.0,85.0
1638.0,0.064
1639.0,15.900000000000006
1640.0,4.0
1642.0,1.6949999999999998
1648.0,5.25
1649.0,6.0
1650.0,30.11
1651.0,47.0
1665.0,0.131
1667.0,31.82
1672.0,-39.75
1673.0,1.9000000000000004
1676.0,13.0
1677.0,2.260000000000005
1683.0,2.0
1684.0,38.51
1689.0,69.5
1690.0,9.425
1691.0,86.5
1692.0,92.8944444
1693.0,60.5
1695.0,67.49444439999999
1696.0,24.189999999999998
1697.0,-20.060000000000002
1702.0,2.9800000000000004
1703.0,4.0
1704.0,-4.969999999999999
1710.0,39.900000000000006
1711.0,12.989899999999992
1716.0,75.08000000000001
1719.0,-7.0
1721.0,-45.0
1722.0,3.0
1728.0,28.0
1735.0,4.989999999999995
1737.0,1.0
1739.0,-1.0600000000000023
1743.0,2.91
1744.0,22.990000000000002
1745.0,20.0
1749.0,64.5
1750.0,29.490000000000002
1752.0,19.460000000000008
1753.0,10.5
1757.0,0.31
1760.0,1.0899999999999999
1764.0,8.950000000000003
1765.0,9.009999999999998
1766.0,39.010000000000005
1767.0,2.0700000000000074
1769.0,17.2
1770.0,9.950000000000003
1771.0,33.19
1773.0,19.36
1775.0,-59.25
1776.0,3.1200000000000045
1777.0,20.0
1778.0,3.9899999999999984
1780.0,145.5
1781.0,1.5999999999999943
1782.0,31.82
1784.0,1.85
1786.0,21.0
1788.0,6.425
1791.0,1.5
1793.0,25.0
1794.0,4.0
1796.0,4.899999999999999
1797.0,21.2
1798.0,28.0
1802.0,70.99000000000001
1803.0,1.0
1804.0,2.75
1805.0,78.6944444
1808.0,13.805000000000001
1812.0,-8.989999999999998
1813.0,2.9899999999999984
1814.0,7.0
1817.0,5.400000000000006
1824.0,2.8
1825.0,3.5100000000000016
1828.0,29.840000000000003
1829.0,1.5699999999999967
1830.0,3.490000000000002
1831.0,49.0
1833.0,3.74
1834.0,1.0
1836.0,13.0
1839.0,295.0
1841.0,0.7999999999999999
1842.0,0.15000000000000002
1845.0,-7.399999999999999
1846.0,0.09999999999999998
1848.0,1.759999999999991
1851.0,0.015000000000000013
1852.0,23.58
1853.0,5.450000000000003
1855.0,-1.0
1857.0,-4.450000000000003
1859.0,-29.900000000000006
1860.0,3.4000000000000004
1862.0,14.5
1870.0,90.0
1872.0,32.01
1874.0,28.925
1875.0,0.5
1878.0,60.0
1880.0,3.95
1881.0,73.5
1884.0,9.990000000000009
1886.0,447.71
1889.0,12.990000000000002
1890.0,3.1000000000000014
1891.0,14.990000099999998
1898.0,-2.5100000000000016
1901.0,11.799999999999999
1902.0,4.710000000000001
1903.0,-0.15000000000000002
1904.0,22.3
1905.0,49.099999999999994
1908.0,11.100000000000001
1912.0,-11.950000000000003
1915.0,-0.9500000000000028
1932.0,8.24
1934.0,5.35
1936.0,1.0199999999999996
1937.0,0.010000000000001563
1941.0,8.099999999999994
1942.0,2.980000000000004
1943.0,0.9699999999999989
1944.0,10.559999999999999
1946.0,45.25
1951.0,79.0
1961.0,1.0
1963.0,22.59
1965.0,-13.0
1966.0,49.0
1967.0,25.0
1970.0,77.5
1979.0,65.0
1981.0,-5.0
1987.0,79.0
1991.0,19.83
1995.0,-10.399999999999999
2000.0,119.6
2006.0,0.19999999999998863
2008.0,3.9899999999999984
2011.0,3.0
2013.0,17.0
2015.0,53.0
2016.0,13.969999999999999
2017.0,33.80000000000001
2023.0,4.950000000000003
2028.0,12.5
2031.0,6.02
2036.0,8.950000000000003
2037.0,16.8
2039.0,39.89999999999999
2041.0,13.009999999999998
2042.0,75.0
2043.0,16.02
2044.0,0.5499999999999999
2045.0,137.17000000000002
2047.0,5.41
2050.0,0.7700000000000014
2054.0,4.84
2055.0,64.88
2058.0,3.3100000000000023
2061.0,5.989000000000004
2065.0,-3.9000000000000057
2067.0,9.695800000000006
2068.0,84.50666
2069.0,23.55
2070.0,31.88
2076.0,-40.0
2079.0,4.850000000000001
2080.0,-45.8
2086.0,48.5
2088.0,0.1999999999999993
2094.0,92.0
2097.0,75.5
2099.0,2.9000000000000057
2102.0,4.6200000000000045
2103.0,44.88
2106.0,4.25
2108.0,69.0
2110.0,5.4
2111.0,58.0
2112.0,21.0
2113.0,33.75
2125.0,3.6900000000000013
2126.0,2.989999999999995
2127.0,7.5
2128.0,4.5
2129.0,3.55
2135.0,23.61
2136.0,64.44
2139.0,48.010000000000005
2140.0,850.0
2141.0,14.13
2142.0,35.0
2149.0,25.48
2150.0,2.549999999999997
2151.0,0.25999999999999995
2153.0,2.8499999999999996
2154.0,0.4
2156.0,4.0
2158.0,49.0
2160.0,27.950000000000003
2161.0,0.4
2163.0,3.299999999999997
2168.0,7.989999999999998
2172.0,91.25
2173.0,0.7600000000000002
2175.0,40.0
2177.0,51.5
2182.0,120.0
2184.0,9.49
2188.0,7.13
2190.0,15.0
2191.0,51.0
2193.0,5.919999999999995
2194.0,0.40000000000000036
2196.0,65.0
2200.0,6.0
2202.0,13.5
2205.0,2.960000000000001
2207.0,-0.1394999999
2209.0,108.0
2210.0,50.0
2211.0,-4.010000000000002
2212.0,102.5
2213.0,9.990000000000002
2216.0,-0.06
2220.0,4.109999999999999
2221.0,27.230000000000004
2222.0,-2.6899999999999977
2223.0,16.0
2224.0,-22.5
2227.0,66.5
2228.0,55.1
2230.0,-0.27000000000000013
2231.0,5.449999999999999
2233.0,-0.9100000000000108
2235.0,3.5
2236.0,14.010000000000005
2237.0,38.0
2238.0,20.0
2241.0,14.790000000000001
2245.0,7.0
2248.0,31.689999999999998
2249.0,8.431000000000001
2250.0,0.3000000000000007
2253.0,5.0
2257.0,5.5
2259.0,1.75
2261.0,45.0
2263.0,21.0
2268.0,40.010000000000005
2275.0,2.0
2276.0,22.0
2279.0,-5.0
2280.0,100.01
2281.0,25.0
2285.0,34.725
2286.0,60.45
2287.0,0.0
2289.0,4.625
2290.0,21.879999999999995
2291.0,5.6499999999999995
2292.0,36.51
2294.0,50.0
2297.0,27.51
2302.0,26.725
2303.0,96.6
2306.0,336.0
2308.0,48.5
2309.0,0.6499999999999999
2310.0,221.0
2311.0,176.8
2313.0,9.45
2314.0,16.549999999999997
2315.0,5.34
2317.0,0.4299999999999997
2320.0,0.4900000000000002
2321.0,2.5999999999999996
2325.0,234.0
2326.0,14.04
2327.0,11.020000000000003
2328.0,2.6900000000000013
2329.0,310.0
2333.0,4.25
2336.0,48.139999999999986
2338.0,1496.5
2339.0,5.59
2340.0,19.88
2342.0,4.5
2343.0,10.020000000000003
2347.0,6.950000000000003
2348.0,1.5
2350.0,11.990000000000002
2351.0,118.8
2353.0,9.0
2354.0,4.949999999999996
2358.0,3.5
2363.0,1.5556
2366.0,2.401
2367.0,54.3
2373.0,147.51
2374.0,1.63
2376.0,10.950000000000003
2377.0,42.01
2378.0,0.5
2379.0,27.950000000000003
2381.0,5.5
2382.0,28.0
2386.0,47.0
2388.0,5.35
2389.0,40.5
2390.0,1.5
2392.0,26.18
2394.0,17.31
2396.0,39.0
2397.0,-4.5
2398.0,4.225
2402.0,0.49
2404.0,9.469999999999999
2405.0,5.0
2406.0,109.99000000000001
2407.0,5.51
2408.0,41.0
2409.0,5.010000000000002
2410.0,-3.0
2414.0,0.0
2416.0,113.94
2417.0,29.950000000000003
2420.0,0.6
2421.0,25.56
2423.0,47.0
2424.0,324.9
2426.0,150.0
2429.0,1.9400000000000013
2430.0,45.0
2435.0,13.675999999999998
2438.0,2.0
2440.0,14.289999999999992
2441.0,0.42999999999999994
2443.0,4.399999999999999
2444.0,99.8
2445.0,0.3545
2447.0,2.0
2450.0,102.99000000000001
2452.0,60.0
2457.0,4.450000000000003
2458.0,4.5
2462.0,24.68
2464.0,50.010000000000005
2466.0,0.06999999999999999
2469.0,3.75
2471.0,12.39
2473.0,30.94999999999999
2474.0,-4.25
2475.0,44.5
2476.0,10.8
2478.0,2.15
2480.0,65.97
2481.0,40.31
2482.0,0.09899999999999998
2483.0,37.09
2484.0,305.0
2486.0,20.61
2488.0,91.0
2489.0,22.35
2490.0,-0.931
2493.0,-0.75
2498.0,4.460000000000001
2499.0,114.0
2501.0,36.98
2502.0,43.0
2503.0,-69.37
2504.0,4.85
2505.0,8.52
2506.0,-4.0
2513.0,-5.77
2522.0,1.7999999999999972
2523.0,82.0
2524.0,-2.5899999999999963
2528.0,145.86
2529.0,12.3
2531.0,5.950000000000003
2534.0,-34.99000000000001
2535.0,0.24
2537.0,0.10000000000000142
2539.0,72.53999999999999
2540.0,118.5
2541.0,15.000000000000004
2542.0,12.010000000000005
2544.0,24.119999999999997
2546.0,19.450000000000003
2548.0,30.0
2550.0,160.0
2553.0,37.22
2556.0,0.8500000000000001
2557.0,40.5
2558.0,103.55
2565.0,102.82
2568.0,-13.049999999999997
2569.0,-10.11
2570.0,13.89
2572.0,134.1
2575.0,3.65
2577.0,101.01
2579.0,2.91
2580.0,48.0
2581.0,2.5
2582.0,23.95
2584.0,6.990000000000009
2586.0,4.0
2587.0,27.29
2588.0,0.5
2589.0,9.0
2591.0,22.49
2592.0,14.5
2593.0,2.22
2595.0,0.26000000000000156
2598.0,0.7
2599.0,122.24000000000001
2603.0,0.25
2607.0,1.0899999999999999
2609.0,64.0
2612.0,1.1999999999999993
2614.0,49.4
2616.0,95.0
2619.0,110.00999999999999
2621.0,0.4
2624.0,62.44
2626.0,0.6859999999999999
2631.0,0.10000000000000142
2632.0,27.0
2633.0,46.440000000000005
2634.0,15.5
2635.0,11.669999999999987
2636.0,26.75
2637.0,50.0
2639.0,86.0
2640.0,0.277
2641.0,0.010000000000005116
2645.0,15.0
2647.0,-2.5
2648.0,26.39
2652.0,61.75
2653.0,30.4
2654.0,88.88
2659.0,1.6500000000000004
2660.0,0.3500000000000001
2661.0,18.200000000000003
2668.0,1.6399999999999997
2669.0,30.0
2670.0,0.24
2671.0,0.22999999999999998
2672.0,-9.599999999999994
2673.0,5.550000000000001
2674.0,61.989999999999995
2677.0,1.5500000000000007
2679.0,17.509999999999998
2681.0,623.0
2683.0,-13.879999999999995
2684.0,8.569999999999993
2686.0,18.0
2688.0,39.96000000000001
2689.0,12.950000000000003
2695.0,1.8800000000000008
2698.0,1.1
2699.0,2.740000000000002
2702.0,3.01
2707.0,81.01
2713.0,56.900000000000006
2714.0,1.379999999999999
2715.0,66.69999999999999
2719.0,16.75
2720.0,0.03999999999999998
2721.0,10.0
2724.0,49.95
2726.0,112.74
2728.0,111.95
2729.0,1.2
2730.0,8.009999999999998
2733.0,81.95
2735.0,14.990000000000009
2738.0,5.739999999999998
2743.0,-32.299990099999995
2744.0,9.009999999999998
2745.0,6.5
2746.0,0.19999999999999998
2749.0,23.0
2750.0,0.09999999999999998
2752.0,18.6
2753.0,46.5
2758.0,12.89
2760.0,2.01
2761.0,0.2899999999999999
2762.0,8.009999999999998
2766.0,-0.09999999999999998
2767.0,32.05
2768.0,0.45
2769.0,4.04887232271248
2770.0,10.5
2771.0,4.699999999999999
2772.0,20.889999999999997
2773.0,-1.5499999999999972
2774.0,25.509999999999998
2776.0,-23.009999999999998
2777.0,0.0
2778.0,125.0
2780.0,9.950000000000003
2781.0,73.0
2782.0,0.9800000000000004
2785.0,7.68
2787.0,5.3100000000000005
2788.0,1.9899999999999998
2789.0,1.0
2790.0,53.279999999999994
2795.0,85.95
2801.0,0.14999999999999997
2805.0,11.019000000000005
2806.0,106.7
2808.0,-0.12
2816.0,1.9100000000000001
2817.0,-2.0
2819.0,22.0
2820.0,54.989999999999995
2824.0,92.67999999999999
2825.0,93.03
2826.0,-2.75
2829.0,19.0
2831.0,-1.0
2832.0,4.689999999999998
2833.0,29.799999999999997
2834.0,29.0
2835.0,2.9899999999999984
2845.0,1.0100000000000016
2848.0,71.71
2850.0,11.990000000000002
2852.0,2.0
2853.0,9.950000000000003
2855.0,6.399999999999999
2856.0,20.509999999999998
2860.0,-29.0
2862.0,19.6
2863.0,3.9000000000000057
2864.0,-6.0
2867.0,0.15000000000000002
2870.0,1.0100000000000016
2871.0,25.0
2872.0,0.15000000000000002
2873.0,113.5
2875.0,5.5200000000000005
2876.0,2.0430999999999955
2877.0,2.57
2878.0,1.75
2879.0,21.0
2880.0,2.0
2881.0,2.25
2883.0,59.949999999999996
2887.0,8.0
2888.0,-15.099999999999994
2890.0,597.0
2892.0,80.0
2895.0,72.0
2904.0,8.689999999999998
2905.0,1.0100000000000051
2906.0,18.0
2907.0,4.3799999999999955
2911.0,138.5
2913.0,69.27
2914.0,30.9
2915.0,105.11
2916.0,49.11
2917.0,-0.12
2921.0,10.090000000000003
2924.0,143.0
2927.0,4.949999999999999
2929.0,1.3599999999999994
2930.0,10.990000000000002
2932.0,41.980000000000004
2934.0,4.700000000000003
2936.0,-6.549999999999997
2937.0,9.219999999999999
2939.0,15.216900000000003
2942.0,11.399999999999999
2944.0,10.25
2946.0,16.36
2947.0,1.0999999999999996
2948.0,-37.05
2949.0,11.12
2950.0,71.1
2953.0,-19.94999999999999
2956.0,5.300000000000001
2959.0,24.0
2961.0,-0.10099999999999909
2963.0,-1.0100000000000016
2964.0,69.0
2965.0,14.95
2966.0,0.0
2968.0,-0.40000000000000036
2969.0,13.0
2970.0,6.280000000000001
2971.0,23.0
2975.0,5.699999999999999
2976.0,-15.0
2978.0,17.0
2979.0,0.0
2980.0,76.50999999999999
2981.0,41.0
2982.0,12.05
2984.0,2.25
2986.0,11.609999999999998
2989.0,2.490000000000002
2990.0,32.42
2994.0,18.5
2995.0,0.8500000000000001
2996.0,10.0
2997.0,54.1
2998.0,0.2400000000000001
2999.0,0.9800000000000004
3000.0,1.8499999999999996
3001.0,-7.049999999999997
3002.0,0.020000000000000018
3003.0,0.9899999999999984
3004.0,5.0
3007.0,15.0
3008.0,5.0
3009.0,-31.0
3010.0,2.5100000000000016
3011.0,267.0
3013.0,0.08999999999999997
3015.0,5.0
3018.0,4.09
3020.0,3.3000000000000007
3021.0,7.950000000000003
3022.0,263.0
3028.0,5.02
3029.0,6.5
3030.0,4.989999999999995
3033.0,1.8999999999999986
3034.0,4.1251
3039.0,7.99
3041.0,3.0
3042.0,5.24
3044.0,12.0
3046.0,127.485
3048.0,-1.0
3049.0,191.2
3050.0,-0.10000000000000142
3051.0,3.950000000000003
3052.0,46.01
3054.0,20.19999999999999
3056.0,80.111
3059.0,8.0
3062.0,-0.05
3064.0,44.0
3073.0,5.41
3075.0,0.39
3080.0,7.950000000000003
3081.0,7.530000000000001
3082.0,3.3
3083.0,9.5
3084.0,-87.0
3086.0,57.21000000000001
3091.0,20.56
3092.0,40.0
3094.0,0.020000000000000018
3095.0,24.009999999999998
3096.0,1.0999999999999996
3097.0,72.31
3099.0,3.6100000000000003
3100.0,4192.0
3104.0,0.29000000000000004
3106.0,196.0
3107.0,-21.0
3109.0,-4.990000000000002
3110.0,-0.12
3113.0,69.0
3114.0,2.5199999999999996
3117.0,13.5
3123.0,25.0
3125.0,7.25
3126.0,48.25
3129.0,2.5
3132.0,44.0
3133.0,12.999999999999998
3134.0,15.290000000000001
3139.0,1.5
3140.0,3.745
3142.0,-0.8999999999999986
3144.0,13.0
3145.0,7.050000000000001
3150.0,1.0300000000000011
3152.0,4.489999999999999
3155.0,76.86
3156.0,0.25
3157.0,18.02
3159.0,9.950000000000003
3160.0,-0.5
3161.0,3.29
3162.0,24.3751
3166.0,18.59
3167.0,20.0
3168.0,0.8699999999999974
3169.0,3.9499999999999993
3173.0,-20.989999999999995
3175.0,63.25
3177.0,63.65
3179.0,17.5
3185.0,17.310000000000002
3188.0,2.0
3192.0,70.1
3193.0,2.990000000000002
3194.0,0.9899999999999984
3195.0,49.0
3199.0,21.41
3201.0,0.8500000000000001
3202.0,20.819999999999993
3203.0,10.019999999999996
3204.0,14.500000000000014
3206.0,19.5
3207.0,0.1995
3208.0,21.230000000000004
3209.0,30.0
3213.0,20.97
3215.0,1.67
3217.0,4.0
3218.0,5.989999999999998
3219.0,0.349
3221.0,62.699999999999996
3223.0,5.010000000000005
3224.0,6.219999999999999
3226.0,59.05
3227.0,93.0
3228.0,17.09
3230.0,23.0
3233.0,329.61
3234.0,5.550000000000001
3235.0,17.86
3237.0,9.969999999999999
3238.0,72.0
3239.0,7.990000000000009
3241.0,143.85999999999999
3242.0,0.020000000000000018
3245.0,12.950000000000003
3246.0,12.11
3248.0,16.950000000000003
3250.0,9.15
3253.0,0.10000000000000003
3254.0,-0.7999999999999972
3255.0,2.5
3256.0,0.5
3257.0,10.65
3258.0,15.989999999999995
3259.0,27.009999999999998
3260.0,0.42999999999999994
3261.0,7.799999999999997
3262.0,46.05
3263.0,-7.0
3268.0,0.47
3269.0,34.010000000000005
3273.0,77.01
3276.0,11.92
3277.0,4.5
3280.0,18.25
3286.0,0.01999999999999999
3291.0,16.5
3293.0,124.5
3295.0,47.71
3302.0,1.0
3304.0,-0.0994999999
3305.0,0.06
3306.0,45.43
3307.0,169.99
3308.0,30.0
3310.0,30.5
3311.0,-47.8
3312.0,5.8500000000000005
3314.0,70.14
3315.0,2.039999999999999
3316.0,2.6000000000000014
3317.0,101.5
3318.0,0.44999999999999996
3320.0,3.5999999999999996
3321.0,0.5
3323.0,16.0
3324.0,39.0
3325.0,0.10000000000000003
3326.0,27.200000000000003
3327.0,24.950000000000003
3329.0,37.989999999999995
3330.0,112.22
3331.0,60.01
3332.0,71.0
3333.0,63.989999999999995
3334.0,-10.489999999999998
3336.0,3.3
3337.0,61.5
3338.0,16.900000000000002
3339.0,16.509999999999998
3340.0,0.6
3342.0,19.8
3343.0,9.509999999999998
3344.0,7.689999999999998
3345.0,-12.310000000000002
3346.0,10.0
3347.0,48.5
3350.0,1.2999999999999972
3353.0,5.469999999999999
3355.0,10.33
3356.0,9.689999999999998
3357.0,17.6
3360.0,1.0
3361.0,54.0
3362.0,0.5
3364.0,11.81
3365.0,3.5
3366.0,10.8
3368.0,71.51
3369.0,94.42
3370.0,26.86
3371.0,0.12
3373.0,0.55
3376.0,3.745
3378.0,13.5
3379.0,22.99
3380.0,5.5
3382.0,5.9
3383.0,7.049999999999997
3384.0,119.0
3386.0,13.880000000000003
3387.0,50.08000000000001
3389.0,34.12
3392.0,21.5
3395.0,-2.0
3397.0,0.738
3399.0,25.71999999999999
3406.0,7.950000000000003
3407.0,-2.25
3408.0,0.3500000000000014
3409.0,0.0
