punk_id,usd_diff
1703.0,69611.655
1704.0,62580.122
1710.0,327057.41199999995
1711.0,279677.4022
1716.0,319869.3012
1719.0,18222.100000000002
1721.0,200835.45
1722.0,29681.367499999993
1728.0,246384.97000000003
1735.0,357673.6399
1737.0,62091.0075
1739.0,3661.937700000002
1743.0,3010.1845
1744.0,34740.5061
1745.0,268524.07
1749.0,243596.8997
1750.0,71632.4917
1752.0,343316.64300000004
1753.0,55147.248700000004
1757.0,-4.737200000000001
1760.0,191.58300000000003
1764.0,220929.24099999998
1765.0,54496.41859999999
1766.0,126177.00919999997
1767.0,213832.6491
1769.0,61511.3505
1770.0,212064.8315
1771.0,164570.4132
1773.0,64085.7738
1775.0,70549.41750000001
1776.0,69917.4
1777.0,36958.255000000005
1778.0,44006.802500000005
1780.0,688853.08
1781.0,214696.1358
1782.0,77459.5764
1784.0,274.1925
1786.0,34983.060000000005
1788.0,8559.7995
1791.0,57928.3015
1793.0,374694.9252
1794.0,204798.91999999998
1796.0,82188.49949999999
1797.0,79284.288
1798.0,50040.45
1802.0,422772.8684
1803.0,170040.03
1804.0,41895.635
1805.0,262025.042768616
1808.0,26974.793899999997
1812.0,79345.64
1813.0,-26027.433299999997
1814.0,35151.5718
1817.0,3509.8740000000107
1824.0,12333.494
1825.0,42979.638
1828.0,214615.3015
1829.0,1620.2321999999986
1830.0,189511.1787
1831.0,123339.51999999999
1833.0,5485.891799999999
1834.0,180260.31949999998
1836.0,256641.90825
1839.0,564743.9500000001
1841.0,400.1205
1842.0,-24.35000000000001
1845.0,27482.537500000002
1846.0,-43.11200000000001
1848.0,221506.186968616
1851.0,63.11919999999999
1852.0,122380.9755
1853.0,104390.8755
1855.0,351730.132768616
1857.0,241536.90475
1859.0,372931.45
1860.0,2097.1789999999996
1862.0,57041.405
1870.0,417514.331
1872.0,390094.0896
1874.0,66529.58525
1875.0,-23.857499999999987
1878.0,296207.92
1880.0,20575.068
1881.0,344569.08999999997
1884.0,381820.8084
1886.0,1062462.93
1889.0,59023.1161
1890.0,42960.825000000004
1891.0,54556.5
1898.0,31235.4127
1901.0,24017.061
1902.0,15764.122000000003
1903.0,5.415999999999997
1904.0,40313.876000000004
1905.0,430445.812768616
1908.0,108595.04
1912.0,233498.48500000002
1915.0,-170999.10299999997
1932.0,22204.1597
1934.0,8117.929000000001
1936.0,4751.529999999999
1937.0,2961.300000000003
1941.0,223064.27000000002
1942.0,234513.8818
1943.0,37479.03999999998
1944.0,101944.41200000001
1946.0,78013.8175
1951.0,280858.02999999997
1961.0,318570.48
1963.0,8340.3606
1965.0,12277.349999999977
1966.0,387588.93429999996
1967.0,255520.81170000002
1970.0,268065.8
1979.0,320105.35
1981.0,-5659.279999999999
1987.0,280380.65
1991.0,204232.78
1995.0,-50771.292
2000.0,276536.23600000003
2006.0,555267.6
2008.0,60866.3493
2011.0,8106.18
2013.0,49691.759999999995
2015.0,217204.31
2016.0,248929.6645
2017.0,111447.75799999997
2023.0,358326.0195
2028.0,216003.831
2031.0,9203.359050000001
2036.0,443979.1202
2037.0,76544.584
2039.0,335384.2961
2041.0,40845.3385
2042.0,233366.49999999997
2043.0,58182.69675
2044.0,25.986499999999992
2045.0,581959.3006999999
2047.0,15395.487399999998
2050.0,32440.5982
2054.0,2139.3415
2055.0,217010.8348
2058.0,-250715.63499999998
2061.0,185835.66999999998
2065.0,17746.627000000037
2067.0,255232.4053
2068.0,280692.37717560004
2069.0,45485.135
2070.0,78683.0636
2076.0,235810.174
2079.0,179284.48849999998
2080.0,300257.371
2086.0,188908.82
2088.0,41499.5832
