punk_id,unit_in_eth
1068.0,0.014874915483434753
1071.0,0.01493576741041244
1072.0,0.03781383817894974
1075.0,0.018967771016452556
1083.0,0.00012808316671956028
1084.0,0.006930358350236646
1085.0,0.06782736082938923
1091.0,0.0658079783637593
1092.0,0.05644354293441514
1094.0,0.056907820599504166
1095.0,0.05157989632634663
1096.0,0.0023664638269100743
1100.0,0.01352039666441289
1102.0,0.03869281045751634
1110.0,0.07132521974306964
1116.0,0.03474194275411314
1118.0,0.03493351363533919
1119.0,0.20284877169258508
1123.0,0.032454361054766734
1127.0,0.009474870407933288
1129.0,0.012053189091728644
1139.0,0.11732251521298173
1142.0,0.03200135226504395
1146.0,0.009599954924498534
1151.0,0.022310119450078884
1155.0,0.022711291413116973
1160.0,0.0014469235970250168
1161.0,0.05278093306288033
1162.0,0.037635789948163176
1170.0,6.5359477124183e-05
1173.0,0.04403876493125986
1175.0,0.05163398692810457
1180.0,0.037462249267523104
1183.0,0.026572008113590263
1186.0,0.055893621816542706
1187.0,0.05068740139734055
1190.0,0.10457516339869281
1196.0,0.008451656524678837
1205.0,0.01532567049808429
1209.0,0.06546315077755241
1210.0,0.039441063781834575
1211.0,0.00012621140410187063
1212.0,0.011622718052738337
1215.0,0.02179062429569529
1216.0,0.0001352265043948614
1225.0,0.018480955600631056
1234.0,0.0023664638269100743
1236.0,7.212080234392607e-05
1238.0,0.0013274735181428893
1240.0,0.01757944557133198
1241.0,0.028284877169258506
1243.0,0.03966193373901285
1244.0,0.0009848997070092404
1251.0,0.04957403651115618
1253.0,0.01570453008789723
1254.0,0.11756717502817218
1256.0,0.00015776425512733827
1257.0,7.662835249042145e-05
1261.0,0.08451431147171512
1266.0,0.011307189542483661
1267.0,0.057660581473968894
1269.0,0.05834798287130944
1270.0,0.03382916384944783
1271.0,0.0646833446022087
1275.0,0.01757719179625873
1279.0,0.05177822853279243
1280.0,0.005690782059950417
1287.0,0.02971399594320487
1288.0,0.01216587784539103
1289.0,0.05183457290962362
1290.0,0.027529862519720533
1299.0,0.015048456164074825
1302.0,0.028284877169258506
1308.0,0.03425738111336488
1315.0,0.047144466982195175
1316.0,0.11123506874013973
1319.0,0.03397565922920893
1320.0,0.010365111561866125
1321.0,0.010903763804372324
1324.0,0.001058124859139058
1325.0,0.014284426414243857
1326.0,0.012959206671174216
1328.0,0.08451656524678837
1330.0,0.0009578544061302681
1334.0,0.0033243182330403424
1335.0,0.00201938246562993
1338.0,0.007884606716249718
1340.0,0.01018480955600631
1345.0,0.018424611223799865
1349.0,0.008054992111787243
1350.0,0.007322515212981743
1351.0,0.0008406581023213883
1353.0,0.00980392156862745
1360.0,0.0013432499436556232
1361.0,0.029501915708812262
1362.0,0.10573811133648862
1369.0,0.07031102096010819
1370.0,0.008338967771016453
1374.0,0.000966869506423259
1376.0,0.02320712192927654
1378.0,0.003563218390804598
1379.0,0.026544962812711292
1385.0,0.014071219292314627
1386.0,0.1167342799188641
1387.0,0.0031516790624295694
1388.0,0.015030425963488843
1389.0,0.006668920441739914
1392.0,0.043308541807527606
1394.0,0.04553752535496958
1396.0,7.660581473968898e-05
1397.0,0.009552496259601938
1398.0,0.006795131845841785
1401.0,0.06979242731575389
1402.0,0.01045751633986928
1403.0,0.0004011719630380888
1407.0,0.00019833220644579672
1416.0,0.0014198782961460446
1417.0,0.04481180978138381
1420.0,0.030646833446022093
1422.0,0.11279017354068063
1424.0,0.011377056569754337
1425.0,0.00012395762902862295
1426.0,0.01893621816542709
1430.0,0.10924250619788145
1435.0,0.006245210727969349
1436.0,0.017635789948163172
1439.0,0.09349335136353391
1440.0,0.016587784539102996
1443.0,0.02129817444219067
1446.0,0.12271354518819022
1447.0,0.012393509127789047
1448.0,0.012508451656524679
1451.0,0.018142889339643902
1454.0,0.07681992337164752
1456.0,0.00048106828938471944
1458.0,0.008548568852828488
1462.0,0.052961460446247464
1463.0,0.06011719630380888
1464.0,0.020610773044850126
1467.0,0.010006761325219743
1469.0,0.0050845165652467885
1473.0,0.012181654270903763
1474.0,0.017374352039666443
1475.0,0.0502929907595222
1476.0,0.11426188866351139
1479.0,0.000676132521974307
1480.0,0.03269326121253099
1482.0,0.12742744097363082
1489.0,0.018228532792427313
1490.0,0.006704980842911878
1495.0,0.01352039666441289
1502.0,0.03828036961911201
1504.0,0.016382691007437458
1507.0,0.022612125309894072
1509.0,0.00029975208474194276
1510.0,0.005294117647058824
1512.0,0.00013500112688753663
1513.0,0.043382916384944785
1514.0,0.04394861392832995
1516.0,0.017532116294793777
1517.0,0.014874915483434753
1519.0,0.00038088798737885956
1520.0,0.05134775749380212
1521.0,0.0069438810006761335
1522.0,0.002484787018255578
1523.0,0.039441063781834575
1524.0,0.0026233941852603112
1527.0,0.011715122830741493
1532.0,0.08561189993238676
1533.0,0.05752760874464728
1535.0,0.015769664187514087
1537.0,0.0006062654947036286
1539.0,0.00016001803020058598
1546.0,0.026002704530087895
1548.0,0.005830516114491774
1552.0,0.010477800315528508
1555.0,8.186211854856887e-05
1557.0,0.021141662294343024
1558.0,0.009482758620689655
1561.0,0.03895875591615957
1564.0,0.024699121027721434
1565.0,0.0005341446923597025
1566.0,0.00878972278566599
1575.0,0.03169033130493577
1580.0,0.032691007437457745
1581.0,0.0002569303583502367
1585.0,0.02706786116606243
1586.0,0.013720982645931934
1587.0,0.012170385395537525
1588.0,0.045183682668469685
1589.0,0.010418075276087447
1590.0,0.00047329276538201487
1592.0,0.014958305161144918
1594.0,0.01599053414469236
1605.0,0.09411539328375029
1610.0,7.888212756366914e-05
1611.0,0.030425963488843813
1613.0,0.08794004958305161
1614.0,0.010795582600856434
1615.0,0.07670836150552175
1617.0,0.00041694838855082264
1618.0,0.010926301555104802
1622.0,0.010480054090601758
1623.0,0.12900157764255127
1624.0,0.003768311922470137
1625.0,0.005721208023439261
1626.0,0.032503944106378184
1630.0,0.0041694838855082265
1631.0,0.0281947261663286
1633.0,0.03789497408158665
1636.0,0.0252648185711066
1638.0,5.9499661933739016e-05
1639.0,0.026143790849673203
1640.0,0.005593869731800766
1642.0,0.0005059725039441064
1648.0,0.017635789948163172
1649.0,0.014985350462023893
1650.0,0.007279693486590038
1651.0,0.0457516339869281
1665.0,0.00024543610547667343
1667.0,0.014383592517466758
1672.0,0.056582275321162945
1673.0,0.006062654947036285
1676.0,0.04202995267072346
1677.0,0.054589812936668924
1683.0,0.02134775749380212
1684.0,0.009350912778904666
1689.0,0.04597475771917963
1690.0,0.002157989632634663
1691.0,0.036396213657876944
1692.0,0.021074049042145597
1693.0,0.08464728420103675
1695.0,0.015349460356096462
1696.0,0.025961235068740138
1697.0,0.10205544286680189
1702.0,0.014284426414243857
1703.0,0.020171286905566823
1704.0,0.00898580121703854
1710.0,0.05368492224475997
1711.0,0.10021863871985576
1716.0,0.04547216587784539
1719.0,0.024971827811584402
1721.0,0.10365562316880776
1722.0,0.028735632183908046
1728.0,0.04485012395762903
1735.0,0.08530087897227857
1737.0,0.05933288257831868
1739.0,0.013306288032454362
1743.0,0.0015528510254676584
1744.0,0.010590489069190896
1745.0,0.05431597926526933
1749.0,0.0352693261212531
1750.0,0.01092855533017805
1752.0,0.054865900383141764
1753.0,0.020845165652467884
1757.0,0.00012846517917511834
1760.0,0.0004259634888438134
1764.0,0.034899707009240485
1765.0,0.017351814288933967
1766.0,0.05837052062204192
1767.0,0.046374802794681085
1769.0,0.007499436556231687
1770.0,0.04167342799188641
1771.0,0.03993464052287582
1773.0,0.007867928780707684
1775.0,0.06958530538652243
1776.0,0.05440162271805274
1777.0,0.01104349785891368
1778.0,0.012861167455487942
1780.0,0.03493351363533919
1781.0,0.1474532341672301
1782.0,0.007252648185711066
1784.0,0.0009556006310570206
1786.0,0.007888212756366914
1788.0,0.0014818571106603561
1791.0,0.03148185711066036
1793.0,0.0875095785440613
1794.0,0.044286680189317106
1796.0,0.019915258057245887
1797.0,0.007651566373675908
1798.0,0.018480730223123732
1802.0,0.044340770791075054
1803.0,0.04293216137029525
1804.0,0.013578994816317332
1805.0,0.017873688438133875
1808.0,0.003145143114717151
1812.0,0.019177372098264592
1813.0,0.008336713995943204
1814.0,0.011455938697318008
1817.0,0.03123732251521298
1824.0,0.0040117196303808885
1825.0,0.012733829163849448
1828.0,0.03633310795582601
1829.0,0.01913004282172639
1830.0,0.042813838178949744
1831.0,0.027270678386297046
1833.0,0.0011809781383817896
1834.0,0.03405679513184585
1836.0,0.09974645030425963
1839.0,0.09578544061302682
1841.0,0.0005070993914807302
1842.0,0.00020960108181203516
1845.0,0.010051836826684696
1846.0,0.00020283975659229209
1848.0,0.029719530223123732
1851.0,5.9725039441063786e-05
1852.0,0.021082938922695516
1853.0,0.020762902862294343
1855.0,0.09129942654947036
1857.0,0.08038652242506199
1859.0,0.06313500112688754
1860.0,0.0020058598151904443
1862.0,0.029411764705882353
1870.0,0.04827586206896552
1872.0,0.03947261663286004
1874.0,0.0065528510254676585
1875.0,0.000450755014649538
1878.0,0.026143790849673203
1880.0,0.005768537299977462
1881.0,0.024228082037412665
1884.0,0.08946810908271355
1886.0,0.10216137029524454
1889.0,0.022084741942754116
1890.0,0.01711291413116971
1891.0,0.014149199887311247
1898.0,0.009801667793554202
1901.0,0.006310570205093531
1902.0,0.012325895875591615
1903.0,0.00019157088122605365
1904.0,0.0069190894748704075
1905.0,0.04669947162497183
1908.0,0.013815641199008338
1912.0,0.05797385620915033
1915.0,0.11233716475095785
1932.0,0.003874239350912779
1934.0,0.0013860716700473293
1936.0,0.021519044399368945
1937.0,0.017126436781609196
1941.0,0.08289384719405003
1942.0,0.09345278341221545
1943.0,0.05475997295469912
1944.0,0.011340996168582376
1946.0,0.01611449177372098
1951.0,0.02276312823980167
1961.0,0.07437457741717377
1963.0,0.005276087446472842
1965.0,0.0421455938697318
1966.0,0.08110434978589137
1967.0,0.0393666892044174
1970.0,0.03798512508451656
1979.0,0.04169483885508226
1981.0,0.012846517917511832
1987.0,0.027270678386297046
1991.0,0.06347982871309443
1995.0,0.009826459319359928
2000.0,0.027135451881902188
2006.0,0.10031327473518144
2008.0,0.010398918187964842
2011.0,0.011945007888212756
2013.0,0.025467658327698896
2015.0,0.05093531665539779
2016.0,0.037484787018255576
2017.0,0.0504394861392833
2023.0,0.06241604687852152
2028.0,0.03709713770565697
2031.0,0.002410412440838404
2036.0,0.0974622492675231
2037.0,0.013973405454135678
2039.0,0.10758169934640523
2041.0,0.021859364435429345
2042.0,0.03493351363533919
2043.0,0.007125084516565247
2044.0,0.00030425963488843813
2045.0,0.031185485688528285
2047.0,0.011582150101419879
2050.0,0.010042821726391706
2054.0,0.0018503493351363536
2055.0,0.014676583276988958
2058.0,0.05757043047103899
2061.0,0.02734978589136805
2065.0,0.03964390353842687
2067.0,0.087573630831643
2068.0,0.0260326031102096
2069.0,0.00573585756141537
2070.0,0.0072391255352715796
2076.0,0.06038539553752536
2079.0,0.031631733153031326
2080.0,0.04412891593418977
2086.0,0.025129592066711743
2088.0,0.009135451881902186
2094.0,0.028431372549019607
2097.0,0.031609195402298854
2099.0,0.052810457516339865
2102.0,0.09345729096236197
2103.0,0.010169033130493577
2106.0,0.001656524678837052
2108.0,0.0290736984448952
2110.0,0.0021185485688528286
2111.0,0.03292765382014875
2112.0,0.01780482307865675
2113.0,0.00856659905341447
2125.0,0.013114717151228307
2126.0,0.05451205769664188
2127.0,0.018550371872887085
2128.0,0.018546315077755237
2129.0,0.0018492224475997296
2135.0,0.0073856209150326806
2136.0,0.017221095334685597
2139.0,0.020755014649537978
2140.0,0.6197881451431148
2141.0,0.0033468559837728194
2142.0,0.04856209150326797
2149.0,0.005963488843813387
2150.0,0.0721027721433401
2151.0,0.00023213883254451207
2153.0,0.0028735632183908046
2154.0,0.0004417399143565472
2156.0,0.0159026369168357
2158.0,0.02208699571782736
2160.0,0.06331981068289384
2161.0,0.0001352265043948614
2163.0,0.020667117421681317
2168.0,0.01024340770791075
2172.0,0.024606716249718278
2173.0,0.001068289384719405
2175.0,0.02580572458868605
2177.0,0.011832319134550372
2182.0,0.059272030651341
2184.0,0.004654045526256479
2188.0,0.0022019382465629928
2190.0,0.023664638269100743
2191.0,0.05476673427991886
2193.0,0.02433175569078206
2194.0,0.002688753662384494
2196.0,0.039441063781834575
2200.0,0.0347261663286004
2202.0,0.0037187288708586883
2205.0,0.004020734730673879
2207.0,0.00018018931708361504
2209.0,0.05749380211854857
2210.0,0.02668469686725265
2211.0,0.008562091503267973
2212.0,0.038508000901510034
2213.0,0.03155059725039441
2216.0,0.00012170385395537527
2220.0,0.017171512283074147
2221.0,0.05543835925174668
2222.0,0.10257155735857562
2223.0,0.07053639846743295
2224.0,0.1697025016903313
2227.0,0.030335812485913903
2228.0,0.013973405454135676
2230.0,0.0004349785891368042
2231.0,0.0037074599954924495
2233.0,0.030470037322515214
2235.0,0.012819472616632861
2236.0,0.05656750056344377
2237.0,0.025242280820374125
2238.0,0.04986815415821501
2241.0,0.005679513184584179
2245.0,0.012954699121027723
2248.0,0.04508451656524679
2249.0,0.0029432048681541584
2250.0,0.010209601081812035
2253.0,0.069754338517016
2257.0,0.08744421906693713
2259.0,0.0005025918413342349
2261.0,0.06452558034708136
2263.0,0.046064908722109534
2268.0,0.054088347982871314
2275.0,0.04597701149425287
2276.0,0.01532567049808429
2279.0,0.06423258958755916
2280.0,0.023239801667793554
2281.0,0.061976560739238226
2285.0,0.007950191570881227
2286.0,0.01661482983998197
2287.0,0.008874239350912779
2289.0,0.0012114041018706334
2290.0,0.045436105476673434
2291.0,0.002237998647734956
2292.0,0.009193148523777327
2294.0,0.038314176245210725
2297.0,0.020416948388550824
2302.0,0.0061471715122830735
2303.0,0.023513635339193147
2306.0,0.13207121929231463
2308.0,0.021275636691458193
2309.0,0.0007324768988054992
2310.0,0.18389677710164526
2311.0,0.07125986026594545
2313.0,0.008145143114717151
2314.0,0.03539553752535497
2315.0,0.0018435880099166102
2317.0,0.015927428442641424
2320.0,0.002587333784088348
2321.0,0.011469461347757493
2325.0,0.09556006310570204
2326.0,0.00383367139959432
2327.0,0.042995267072346174
2328.0,0.008411088573360379
2329.0,0.1366396213657877
2333.0,0.009972954699121028
2336.0,0.05817894974081586
2338.0,0.3399797160243408
2339.0,0.0014446698219517692
2340.0,0.004759972954699121
2342.0,0.014606716249718278
2343.0,0.04171286905566824
2347.0,0.10004507550146495
2348.0,0.04908496732026144
2350.0,0.018591390579220195
2351.0,0.027547892720306513
2353.0,0.027270678386297046
2354.0,0.10740703177822854
2358.0,0.012959206671174216
2363.0,0.00415695289610097
2366.0,0.017078882127563668
2367.0,0.10676132521974306
2373.0,0.03446022086995718
2374.0,0.0018548568852828488
2376.0,0.04012170385395537
2377.0,0.013031327473518144
2378.0,0.002100518368266847
2379.0,0.05711291413116971
2381.0,0.018931710615280595
2382.0,0.0937570430471039
2386.0,0.02507324768988055
2388.0,0.001273382916384945
2389.0,0.04538877620013523
2390.0,0.029112012621140413
2392.0,0.0165832769889565
2394.0,0.023876493125986026
2396.0,0.027270678386297046
2397.0,0.054845616407482534
2398.0,0.0012046427766508902
2402.0,0.0001510029299075952
2404.0,0.004654045526256479
2405.0,0.031210277214334014
2406.0,0.046200135226504395
2407.0,0.0018458417849898578
2408.0,0.07216137029524454
2409.0,0.01374577417173766
2410.0,0.0025918413342348435
2414.0,0.05758169934640523
2416.0,0.025904890691908947
2417.0,0.04461122379986477
2420.0,0.00031552851025467654
2421.0,0.023536173089925623
2423.0,0.011494252873563218
2424.0,0.07329276538201487
2426.0,0.11922470137480279
2429.0,0.01069190894748704
2430.0,0.04277665089024116
2435.0,0.017952670723461798
2438.0,0.03290511606941627
2440.0,0.09977259409510932
2441.0,0.00043497858913680416
2443.0,0.006654270903763804
2444.0,0.023594771241830063
2445.0,0.00025816993464052284
2447.0,0.008093306288032454
2450.0,0.06011719630380888
2452.0,0.05915032679738562
2457.0,0.0347351814288934
2458.0,0.09044399368942979
2462.0,0.005706558485463151
2464.0,0.059948163173315305
2466.0,3.8314176245210727e-05
2469.0,0.015857561415370747
2471.0,0.0041446923597025015
2473.0,0.0584313725490196
2474.0,0.013128239801667793
2475.0,0.010254676583276988
2476.0,0.01320937570430471
2478.0,0.0006423258958755916
2480.0,0.041311697092630155
2481.0,0.05297498309668695
2482.0,0.00020261437908496732
2483.0,0.01245886860491323
2484.0,0.16272030651340996
2486.0,0.004962812711291413
2488.0,0.052062204192021636
2489.0,0.005149876042370972
2490.0,0.003801893171061528
2493.0,0.0074938021185485685
2498.0,0.04145616407482533
2499.0,0.04101870633310795
2501.0,0.03503493351363534
2502.0,0.05262564796033356
2503.0,0.0834167230110435
2504.0,0.0011606941627225603
2505.0,0.009583051611449176
2506.0,0.010141987829614604
2513.0,0.009062429569528959
2522.0,0.07434753211629479
2523.0,0.08631958530538653
2524.0,0.11115293116970926
2528.0,0.03293666892044174
2529.0,0.010473292765382015
2531.0,0.039204417399143564
2534.0,0.08473743520396665
2535.0,0.00029749830966869503
2537.0,0.01286905566824431
2539.0,0.019717376605814737
2540.0,0.02963714221320712
2541.0,0.01464503042596349
2542.0,0.09114942528735633
2544.0,0.04482307865675005
2546.0,0.03795131845841785
2548.0,0.07437457741717377
2550.0,0.08620689655172414
2553.0,0.04672075726842461
2556.0,0.0014424160468785216
2557.0,0.025059725039441063
2558.0,0.03661257606490872
2565.0,0.023283750281721884
2568.0,0.03621365787694388
2569.0,0.05857336037863421
2570.0,0.019127789046653146
2572.0,0.08982871309443317
2575.0,0.001205769664187514
2577.0,0.03899932386747802
2579.0,0.001147171512283074
2580.0,0.02045751633986928
2581.0,0.006328600405679513
2582.0,0.005848546315077755
2584.0,0.08822853279242732
2586.0,0.010347081361280144
2587.0,0.006366914581924724
2588.0,0.011832319134550372
2589.0,0.003729997746224927
2591.0,0.008449402749605588
2592.0,0.016170836150552176
2593.0,0.0008970024791525806
2595.0,0.015742618886635112
2598.0,0.0006085192697768763
2599.0,0.03690331304935768
2603.0,0.0003448275862068966
2607.0,0.0004259634888438134
2609.0,0.0370745999549245
2612.0,0.006806400721208024
2614.0,0.011449177372098263
2616.0,0.09916384944782511
2619.0,0.114640522875817
2621.0,0.0002659454586432274
2624.0,0.014832778427812261
2626.0,0.022383141762452107
2631.0,0.018726617083615057
2632.0,0.03418751408609421
2633.0,0.015560063105702052
2634.0,0.10592292089249493
2635.0,0.037419427541131395
2636.0,0.06001352265043948
2637.0,0.034708136128014426
2639.0,0.04597701149425287
2640.0,0.00010434978589136803
2641.0,0.08868379535722336
2645.0,0.01555104800540906
2647.0,0.04469235970250169
2648.0,0.02951093080910525
2652.0,0.032528735632183906
2653.0,0.027563669145819248
2654.0,0.05523101194500789
2659.0,0.004457967094883931
2660.0,0.0005972503944106378
2661.0,0.04126887536623845
2668.0,0.002186161821050259
2669.0,0.02734730673878747
2670.0,0.00034708136128014426
2671.0,0.0003448275862068966
2672.0,0.05273833671399594
2673.0,0.016959657426188865
2674.0,0.033477574938021185
2677.0,0.008846067162497183
2679.0,0.027675356231688077
2681.0,0.2839756592292089
2683.0,0.05812035158891143
2684.0,0.07589587559161595
2686.0,0.035832769889565026
2688.0,0.08643678160919539
2689.0,0.03314176245210728
2695.0,0.004142438584629255
2698.0,0.00065359477124183
2699.0,0.02042821726391706
2702.0,0.0015753887762001352
2707.0,0.02681766959657426
2713.0,0.06488393058372774
2714.0,0.021827811584403875
2715.0,0.048291638494478255
2719.0,0.019213432499436557
2720.0,0.00016677935542032906
2721.0,0.07290736984448952
2724.0,0.024171737660581474
2726.0,0.03769664187514086
2728.0,0.027065584854631508
2729.0,0.00065359477124183
2730.0,0.021859364435429345
2733.0,0.026076177597475773
2735.0,0.05525670498084291
2738.0,0.01490646833446022
2743.0,0.013813389655172412
2744.0,0.009028622943430245
2745.0,0.013635339193148523
2746.0,9.01510029299076e-05
2749.0,0.05251295920667117
2750.0,0.00031552851025467654
2752.0,0.004823078656750056
2753.0,0.012661708361505522
2758.0,0.0044106152805949966
2760.0,0.00279017354068064
2761.0,0.0003020058598151904
2762.0,0.038600405679513186
2766.0,0.00042821726391706105
2767.0,0.06128690556682443
2768.0,0.00023664638269100743
2769.0,0.00100318406069135
2770.0,0.011359026369168357
2771.0,0.01839080459770115
2772.0,0.0052828487716925845
2773.0,0.053797610998422354
2774.0,0.048341221546089705
2776.0,0.035706558485463155
2777.0,0.0010232138832544512
2778.0,0.039441063781834575
2780.0,0.04731800766283525
2781.0,0.02862294343024566
2782.0,0.01036060401171963
2785.0,0.012148974532341672
2787.0,0.009054541356772593
2788.0,0.002559161595672752
2789.0,0.0020761190395567407
2790.0,0.026270002253775075
2795.0,0.020836150552174894
2801.0,0.00012395762902862295
2805.0,0.07071647509578544
2806.0,0.04184809556006311
2808.0,0.0001081812035158891
2816.0,0.011694838855082263
2817.0,0.011291413116970926
2819.0,0.005409060175794456
2820.0,0.04169258508000902
2824.0,0.08633536173089926
2825.0,0.03368041469461348
2826.0,0.002310119450078882
2829.0,0.04980842911877394
2831.0,0.0033806626098715348
2832.0,0.12367365336939373
2833.0,0.02925400045075502
2834.0,0.08314401622718054
2835.0,0.015323416723011043
2845.0,0.016274509803921568
2848.0,0.016322965967996393
2850.0,0.02065359477124183
2852.0,0.013973405454135676
2853.0,0.060419202163624064
2855.0,0.008338967771016453
2856.0,0.010930809105251295
2860.0,0.06682555780933062
2862.0,0.006772594095109308
