punk_id,usd_pc_change
0.0,7.697049810552231
1.0,339.2126434835608
14.0,0.24142075465730461
53.0,15.266838566906216
89.0,19.2121903233476
116.0,0.7383490709716722
118.0,0.8957456752218729
124.0,0.6331061233858952
138.0,5.5011819737919465
139.0,5.034494253236381
141.0,0.20501556914026176
143.0,397.2421680755843
150.0,0.189382887163426
160.0,1.1588347469541964
161.0,3.6995190975987144
169.0,1077.1258894362343
173.0,2.999284867905803
197.0,-0.23433875625764533
203.0,2.750657793433653
211.0,7.040571984301305
229.0,0.062379373052628084
234.0,2.5874100910682345
239.0,0.14107564618804935
240.0,394.22225690650856
252.0,4.834460947529929
257.0,4.677755040860076
258.0,1.0630909696622801
259.0,13.568468428616178
260.0,1.2826094104340342
273.0,3909.728140511646
280.0,-0.2622373585776957
283.0,-0.9923938752611654
285.0,0.23973206081609844
286.0,0.32225248129754225
287.0,-0.2805493752218192
291.0,0.7963988192001048
294.0,66.15748400187296
300.0,-0.17350025970130656
308.0,4.278250498985679
312.0,0.7811789201706947
318.0,0.3544152481071847
322.0,3.528325186519166
328.0,3.331744213898067
329.0,-0.15835964614174614
332.0,-0.41868129887085415
335.0,3.7499503382717725
339.0,7.090667600056422
340.0,4.559391885800947
341.0,8.397738827333251
342.0,5.645044191607065
349.0,0.1371244279169268
352.0,0.6061968404781333
353.0,10.217107085480029
355.0,-0.3439594336691669
365.0,0.6243477830099307
368.0,5.984483898569679
376.0,0.541229491434611
381.0,1.4064375150013921
382.0,3622.812509499924
384.0,0.9259301383744747
385.0,309.0126348460871
387.0,-0.4114254185583318
399.0,0.13397658118714717
402.0,0.2352568085661768
406.0,6.4634615466840675
407.0,0.2888397657456845
422.0,4.800995037961797
423.0,2.5012865923754197
426.0,159.03406769086797
430.0,1.5179368102864634
435.0,2.567395628048295
445.0,3353.1208791208796
446.0,2.3269455652133817
447.0,0.5708809444764151
449.0,1.230394662032757
457.0,2.4856285196440284
470.0,0.08069014469508384
473.0,0.9569222260842174
483.0,8.062099437596585
